dictionarySeq,originalCategory,aditCatManFlg,aditCatViewType,aditSuperCatID,aditSuperCatName,aditCatGrpID,aditCatViewName,aditInitialRows,originalTag,aditExists,aditViewFlgs,enumeratedFlg,itemEnumClosedFlg,aditItemViewName,aditFormCode,dbType,bmrbType,dbNullable,internalFlg,rowIndexFlg,lclIDFlg,lclSfIdFlg,sfIdFlg,sfNameFlg,sfCategoryFlg,sfPointerFlg,primaryKey,foreignKeyGroup,foreignTable,foreignColumn,indexFlg,dbTableName,dbColumnName,tagCategory,tagField,loopFlg,seq,dbFlg,validateFlgs,valOverideFlgs,defaultValue,bmrbPdbMatchId,bmrbPdbTransFunc,variableTypeMatch,entryIdFlg,OutputMapExistsFlg,aditAutoInsert,datumCountFlgs,metaDataFlgs,tagDeleteFlgs,RefKeyGroup,RefTable,RefColumn,example,prompt
3270,citations,Y,R,2,citations,40,Citation,,_Citation.Thesis_institution_country,Y,HB,N,,Thesis institution country,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Citation,Thesis_institution_country,N,1930,Y,OO,MM,?,?,?,,N,,0,?,Y,N,,,,?,Thesis institution country
3280,citations,Y,R,2,citations,40,Citation,,_Citation.WWW_URL,Y,HB,N,,WWW URL,1,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Citation,WWW_URL,N,1940,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,WWW URL
3290,citations,Y,R,2,citations,40,Citation,,_Citation.Page_first,Y,NB,N,,Page first,1,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,,,Citation,Page_first,N,1950,Y,OM,OM,?,11,3,,N,,0,?,Y,N,,,,?,Citation's first page number
3300,citations,Y,R,2,citations,40,Citation,,_Citation.Page_last,Y,NB,N,,Page last,1,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,,,Citation,Page_last,N,1960,Y,OM,OM,?,12,3,,N,,0,?,Y,N,,,,?,Citation's last page number
3310,citations,Y,R,2,citations,40,Citation,,_Citation.Year,Y,NB,N,,Year,1,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,,,Citation,Year,N,1970,Y,MM,MM,?,13,3,,N,,0,?,Y,N,,,,?,Year published
3320,citations,Y,R,2,citations,40,Citation,,_Citation.Details,Y,HB,N,,Details,2,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Citation,Details,N,1980,Y,OO,OO,?,10002,3,,N,,0,?,Y,N,,,,?,Details about the citation
3330,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.Ordinal,Y,YB,N,,Ordinal,1,INTEGER,int,NOT NULL,,Y,Y,?,N,N,N,N,Y,,,,,,,Citation_author,Ordinal,Y,10,Y,VVR,VV,?,19,7,,N,,6,?,Y,N,,,,?,Author order
3340,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.Given_name,Y,YB,N,,Given name,1,VARCHAR(31),line,,,N,?,?,N,N,N,N,,,,,,,,Citation_author,Given_name,Y,20,Y,MM,MM,?,18,15,,N,,0,?,Y,N,,,,?,Author's first name
3350,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.Family_name,Y,YB,N,,Family name,1,VARCHAR(31),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,Citation_author,Family_name,Y,30,Y,MM,MM,?,18,15,,N,,0,?,Y,N,,,,?,Author's last name
3360,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.First_initial,Y,HB,N,,First initial,1,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,,,Citation_author,First_initial,Y,40,Y,OO,OO,?,18,15,,N,,0,?,Y,N,,,,?,Author's first name initial
3370,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.Middle_initials,Y,NB,N,,Middle initials,1,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,,,Citation_author,Middle_initials,Y,50,Y,OO,OO,?,18,15,,N,,0,?,Y,N,,,,?,Author's middle initials
3380,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.Family_title,Y,NB,Y,N,Family title,1,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,,,Citation_author,Family_title,Y,60,Y,OO,OO,?,18,15,,N,,0,?,Y,N,,,,?,Author's family title (not a professional title)
3390,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.ORCID,Y,HB,N,,ORCID,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Citation_author,ORCID,Y,70,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,n/a
3400,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.Sf_ID,Y,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Citation,Sf_ID,,,,Citation_author,Sf_ID,Y,80,Y,II,II,?,?,7,,N,,4,?,Y,N,,,,?,n/a
3410,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.Entry_ID,Y,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Citation,Entry_ID,,,,Citation_author,Entry_ID,Y,90,Y,VV,VV,?,?,7,,Y,,3,?,Y,N,,,,?,n/a
3420,citations,Y,T6,2,citations,40,Citation author,5,_Citation_author.Citation_ID,Y,HB,N,,Citation ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Citation,ID,,,,Citation_author,Citation_ID,Y,100,Y,VV,VV,?,96,7,,N,,5,?,Y,N,,,,?,n/a
3430,citations,Y,T6,2,citations,40,Citation keyword,5,_Citation_keyword.Keyword,Y,NB,N,,Keyword,1,VARCHAR(127),line,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,,,Citation_keyword,Keyword,Y,10,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Citation keywords
3440,citations,Y,T6,2,citations,40,Citation keyword,5,_Citation_keyword.Sf_ID,Y,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Citation,Sf_ID,,,,Citation_keyword,Sf_ID,Y,20,Y,II,II,?,?,?,,N,,4,?,Y,N,,,,?,n/a
3450,citations,Y,T6,2,citations,40,Citation keyword,5,_Citation_keyword.Entry_ID,Y,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Citation,Entry_ID,,,,Citation_keyword,Entry_ID,Y,30,Y,OO,OO,?,?,?,,Y,,3,?,Y,N,,,,?,n/a
3460,citations,Y,T6,2,citations,40,Citation keyword,5,_Citation_keyword.Citation_ID,Y,HB,N,,Citation ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Citation,ID,,,,Citation_keyword,Citation_ID,Y,40,Y,OO,OO,?,?,?,,N,,5,?,Y,N,,,,?,n/a
3470,citations,Y,T6,2,citations,40,Citation editor,2,_Citation_editor.Ordinal,Y,HB,N,,Ordinal,1,INTEGER,int,NOT NULL,,Y,Y,?,N,N,N,N,Y,,,,,,,Citation_editor,Ordinal,Y,10,Y,OO,OO,?,10005,5,,N,,6,?,Y,N,,,,?,Editor's position in the list of editors
3480,citations,Y,T6,2,citations,40,Citation editor,2,_Citation_editor.Given_name,Y,HB,N,,Given name,1,VARCHAR(31),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,Citation_editor,Given_name,Y,20,Y,OO,OO,?,10004,15,,N,,0,?,Y,N,,,,?,Editor's first name
3490,citations,Y,T6,2,citations,40,Citation editor,2,_Citation_editor.Family_name,Y,HB,N,,Family name,1,VARCHAR(31),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,Citation_editor,Family_name,Y,30,Y,OO,OO,?,10004,15,,N,,0,?,Y,N,,,,?,Editor's last name
3500,citations,Y,T6,2,citations,40,Citation editor,2,_Citation_editor.First_initial,Y,HB,N,,First initial,1,VARCHAR(15),line,,,N,?,?,N,N,N,N,,,,,,,,Citation_editor,First_initial,Y,40,Y,OO,OO,?,10004,15,,N,,0,?,Y,N,,,,?,Editor's first initial
3510,citations,Y,T6,2,citations,40,Citation editor,2,_Citation_editor.Middle_initials,Y,HB,N,,Middle initials,1,VARCHAR(15),line,,,N,?,?,N,N,N,N,,,,,,,,Citation_editor,Middle_initials,Y,50,Y,OO,OO,?,10004,15,,N,,0,?,Y,N,,,,?,Editor's middle initials
3520,citations,Y,T6,2,citations,40,Citation editor,2,_Citation_editor.Family_title,Y,HB,Y,N,Family title,1,VARCHAR(15),line,,,N,?,?,N,N,N,N,,,,,,,,Citation_editor,Family_title,Y,60,Y,OO,OO,?,10004,15,,N,,0,?,Y,N,,,,?,Editor's family title
3530,citations,Y,T6,2,citations,40,Citation editor,2,_Citation_editor.Sf_ID,Y,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Citation,Sf_ID,,,,Citation_editor,Sf_ID,Y,70,Y,II,II,?,,7,,N,,4,?,Y,N,,,,?,n/a
3540,citations,Y,T6,2,citations,40,Citation editor,2,_Citation_editor.Entry_ID,Y,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Citation,Entry_ID,,,,Citation_editor,Entry_ID,Y,80,Y,OI,II,?,,7,,Y,,3,?,Y,N,,,,?,n/a
3550,citations,Y,T6,2,citations,40,Citation editor,2,_Citation_editor.Citation_ID,Y,HB,N,,Citation ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Citation,ID,,,,Citation_editor,Citation_ID,Y,90,Y,OO,OO,?,10003,7,,N,,5,?,Y,N,,,,?,n/a
3560,references,Y,R,2,citations,42,Reference list,,_Reference_list.Sf_category,Y,HB,N,,Sf category,0,VARCHAR(127),code,NOT NULL,,N,?,?,N,N,Y,N,,,,,,,,Reference_list,Sf_category,N,1990,Y,VV,VV,?,?,?,,N,,1,?,Y,N,,,,?,Sf category
3570,references,Y,R,2,citations,42,Reference list,,_Reference_list.Sf_framecode,Y,HB,N,,Sf framecode,0,VARCHAR(127),framecode,NOT NULL,,N,?,?,N,Y,N,N,,,,,,,,Reference_list,Sf_framecode,N,2000,Y,VV,VV,?,?,?,,N,,1,?,Y,N,,,,?,Reference label
3580,references,Y,R,2,citations,42,Reference list,,_Reference_list.Entry_ID,Y,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,Y,?,N,N,N,N,Y,,Entry,ID,,,,Reference_list,Entry_ID,N,2010,Y,VV,VV,?,?,?,,Y,,1,?,Y,N,,,,?,n/a
3590,references,Y,R,2,citations,42,Reference list,,_Reference_list.Sf_ID,Y,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,,,,,,Reference_list,Sf_ID,N,2020,Y,II,II,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3600,references,Y,R,2,citations,42,Reference list,,_Reference_list.ID,Y,HB,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,,,,,,Reference_list,ID,N,2030,Y,VV,VV,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3610,references,Y,T6,2,citations,42,Reference,,_Reference.ID,Y,HB,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,,,Reference,ID,Y,10,Y,VV,VV,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3620,references,Y,T6,2,citations,42,Reference,,_Reference.Class,Y,HB,Y,Y,Class,0,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,Reference,Class,Y,20,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3630,references,Y,T6,2,citations,42,Reference,,_Reference.Full_reference,Y,HB,N,,Full reference,0,TEXT,text,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,Reference,Full_reference,Y,30,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,Complete reference
3640,references,Y,T6,2,citations,42,Reference,,_Reference.Authors,Y,HB,N,,Authors,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Reference,Authors,Y,40,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3650,references,Y,T6,2,citations,42,Reference,,_Reference.Title,Y,HB,N,,Title,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Reference,Title,Y,50,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,Reference title
3660,references,Y,T6,2,citations,42,Reference,,_Reference.Journal_name_full,Y,HB,N,,Journal name full,0,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Reference,Journal_name_full,Y,60,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,Journal name full
3670,references,Y,T6,2,citations,42,Reference,,_Reference.Year,Y,HB,N,,Year,0,VARCHAR(15),line,,,N,?,?,N,N,N,N,,,,,,,,Reference,Year,Y,70,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,Year published
3680,references,Y,T6,2,citations,42,Reference,,_Reference.Journal_volume,Y,HB,N,,Journal volume,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,,,Reference,Journal_volume,Y,80,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,Journal volume
3690,references,Y,T6,2,citations,42,Reference,,_Reference.Journal_issue,Y,HB,N,,Journal issue,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,,,Reference,Journal_issue,Y,90,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3700,references,Y,T6,2,citations,42,Reference,,_Reference.DOI,Y,HB,N,,DOI,0,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Reference,DOI,Y,100,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,Digital object identifier for the reference
3710,references,Y,T6,2,citations,42,Reference,,_Reference.WWW_URL,Y,HB,N,,WWW URL,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Reference,WWW_URL,Y,110,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3720,references,Y,T6,2,citations,42,Reference,,_Reference.PubMed_ID,Y,HB,N,,PubMed ID,0,CHAR(12),code,,,N,?,?,N,N,N,N,,,,,,,,Reference,PubMed_ID,Y,120,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,<a href='http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed' TARGET='_blank'>PubMed ID</a>
3730,references,Y,T6,2,citations,42,Reference,,_Reference.PubMed_URL,Y,HB,N,,PubMed URL,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Reference,PubMed_URL,Y,130,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3740,references,Y,T6,2,citations,42,Reference,,_Reference.PMC_ID,Y,HB,N,,PMC ID,0,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Reference,PMC_ID,Y,140,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,PubMed Central article identifier
3750,references,Y,T6,2,citations,42,Reference,,_Reference.PMC_URL,Y,HB,N,,PMC URL,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Reference,PMC_URL,Y,150,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,PubMed Central
3760,references,Y,T6,2,citations,42,Reference,,_Reference.Sf_ID,Y,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,,N,?,?,Y,N,N,N,,,Reference_list,Sf_ID,,,,Reference,Sf_ID,Y,160,Y,II,II,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3770,references,Y,T6,2,citations,42,Reference,,_Reference.Entry_ID,Y,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,,,Reference_list,Entry_ID,,,,Reference,Entry_ID,Y,170,Y,OO,OV,?,?,?,,Y,,1,?,Y,N,,,,?,n/a
3780,references,Y,T6,2,citations,42,Reference,,_Reference.Reference_list_ID,Y,HB,N,,Reference list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,,,Reference_list,ID,,,,Reference,Reference_list_ID,Y,180,Y,OO,OO,?,?,?,,N,,1,?,Y,N,,,,?,n/a
3790,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Sf_category,Y,HB,N,,Sf category,0,VARCHAR(127),code,NOT NULL,,N,?,?,N,N,Y,N,,,,,,,,Assembly,Sf_category,N,2040,Y,VVM,VV,?,?,?,,N,,1,?,Y,N,,,,?,Sf category
3800,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Sf_framecode,Y,HB,N,,Sf framecode,0,VARCHAR(127),framecode,NOT NULL,,N,?,?,N,Y,N,N,,,,,,,,Assembly,Sf_framecode,N,2050,Y,VV,VV,?,?,?,,N,,2,?,Y,N,,,,?,Molecular assembly label
3810,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Entry_ID,Y,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,Y,?,N,N,N,N,Y,,Entry,ID,,,,Assembly,Entry_ID,N,2060,Y,VV,VV,?,10019,7,,Y,,3,?,Y,N,,,,?,n/a
3820,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Sf_ID,Y,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,,,,,,Assembly,Sf_ID,N,2070,Y,II,II,?,?,?,,N,,4,?,Y,N,,,,?,n/a
3830,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.ID,Y,HB,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,,,,,,Assembly,ID,N,2080,Y,VV,VV,?,10020,0,,N,,5,?,Y,N,,,,?,Molecular assembly identifier
3840,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Name,Y,YB,N,,Name,1,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,Assembly,Name,N,2090,Y,VV,VV,?,10016,?,,N,,0,?,Y,N,,,,?,Molecular assembly name
3850,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.BMRB_code,Y,HB,N,,BMRB code,0,CHAR(12),code,,,N,?,?,N,N,N,N,,,,,,,,Assembly,BMRB_code,N,2100,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,BMRB ID
3860,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Number_of_components,Y,HB,N,,Number of components,1,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Number_of_components,N,2110,Y,OO,OO,?,10018,7,,N,,0,?,Y,N,,,,?,Total number of biopolymers and ligands
3870,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Organic_ligands,Y,YB,N,,Organic ligands,1,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Organic_ligands,N,2120,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Number of organic ligands present
3880,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Metal_ions,Y,YB,N,,Metal ions,1,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Metal_ions,N,2130,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Number of metal ions present
3890,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Non_standard_bonds,Y,YB,N,,Non standard bonds,5,BOOLEAN,yes_no,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Non_standard_bonds,N,2140,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Are there cross-linking or other intermolecular bonds in the system
3900,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Ambiguous_conformational_states,Y,YB,N,,Ambiguous conformational states,5,BOOLEAN,yes_no,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Ambiguous_conformational_states,N,2150,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Are there ambiguous conformational states in the biopolymers or ligands
3910,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Ambiguous_chem_comp_sites,Y,YB,N,,Ambiguous chem comp sites,5,BOOLEAN,yes_no,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Ambiguous_chem_comp_sites,N,2160,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Do ambiguous residue sites exist in any biopolymer
3920,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Molecules_in_chemical_exchange,Y,YB,N,,Molecules in chemical exchange,5,BOOLEAN,yes_no,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Molecules_in_chemical_exchange,N,2170,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Are the polymers or ligands in chemical exchange
3930,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Paramagnetic,Y,HB,N,,Paramagnetic,5,BOOLEAN,yes_no,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,Assembly,Paramagnetic,N,2180,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Is the system paramagnetic
3940,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Thiol_state,Y,HB,Y,N,Thiol state,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Thiol_state,N,2190,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Molecular assembly thiol state
3950,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Molecular_mass,Y,NB,N,,Molecular mass,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Molecular_mass,N,2200,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Molecular mass
3960,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Enzyme_commission_number,Y,NB,N,,Enzyme commission number,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Enzyme_commission_number,N,2210,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Enzyme commission number
3970,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.Details,Y,NB,N,,Details,2,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,Assembly,Details,N,2220,Y,OO,OO,?,10017,7,,N,,0,?,Y,N,,,,?,Molecular assembly description
3980,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.DB_query_date,N,HB,N,,DB query date,0,DATETIME year to day,yyyy-mm-dd,,,N,?,?,N,N,N,N,,,,,,,,Assembly,DB_query_date,N,2230,Y,OO,OI,?,?,?,,N,,0,?,Y,N,,,,?,n/a
3990,assembly,Y,R,3,assembly_supercategory,70,Molecular assembly,,_Assembly.DB_query_revised_last_date,N,HB,N,,DB query revised last date,0,DATETIME year to day,yyyy-mm-dd,,,N,?,?,N,N,N,N,,,,,,,,Assembly,DB_query_revised_last_date,N,2240,Y,OO,OI,?,?,?,,N,,0,?,Y,N,,,,?,n/a
4000,assembly,Y,T6,3,assembly_supercategory,70,Molecular assembly type,2,_Assembly_type.Type,Y,HB,Y,N,Type,1,VARCHAR(127),line,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,,,Assembly_type,Type,Y,10,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Assembly type
4010,assembly,Y,T6,3,assembly_supercategory,70,Molecular assembly type,2,_Assembly_type.Sf_ID,Y,HB,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Assembly,Sf_ID,,,,Assembly_type,Sf_ID,Y,20,Y,II,II,?,?,?,,N,,4,?,Y,N,,,,?,n/a
4020,assembly,Y,T6,3,assembly_supercategory,70,Molecular assembly type,2,_Assembly_type.Entry_ID,Y,HB,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Assembly,Entry_ID,,,,Assembly_type,Entry_ID,Y,30,Y,OO,OV,?,?,?,,Y,,3,?,Y,N,,,,?,n/a
4030,assembly,Y,T6,3,assembly_supercategory,70,Molecular assembly type,2,_Assembly_type.Assembly_ID,Y,HB,N,,Assembly ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Assembly,ID,,,,Assembly_type,Assembly_ID,Y,40,Y,OO,OO,?,?,?,,N,,5,?,Y,N,,,,?,n/a
4040,assembly,Y,T7,3,assembly_supercategory,70,Molecular assembly contents (polymer chains$ cofactors$ metal ions$ etc.),4,_Entity_assembly.ID,Y,YB,N,,ID,1,INTEGER,int,NOT NULL,,Y,Y,?,N,N,N,N,Y,,,,,,,Entity_assembly,ID,Y,10,Y,VVR,VV,?,10900,45,,N,,6,?,Y,N,,,,?,Integer ID for assembly component
4050,assembly,Y,T7,3,assembly_supercategory,70,Molecular assembly contents (polymer chains$ cofactors$ metal ions$ etc.),4,_Entity_assembly.Entity_assembly_name,Y,YB,N,,Entity assembly name,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Entity_assembly,Entity_assembly_name,Y,20,Y,VV,OO,?,10903,?,,N,,0,?,Y,N,,,,?,Assembly component name
4060,assembly,Y,T7,3,assembly_supercategory,70,Molecular assembly contents (polymer chains$ cofactors$ metal ions$ etc.),4,_Entity_assembly.Entity_ID,Y,HB,N,,Entity ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity,ID,,,,Entity_assembly,Entity_ID,Y,30,Y,VV,VV,?,10901,?,,N,,7,?,Y,N,,,,?,n/a
4070,assembly,Y,T7,3,assembly_supercategory,70,Molecular assembly contents (polymer chains$ cofactors$ metal ions$ etc.),4,_Entity_assembly.Entity_label,Y,YB,N,,Entity label,1,VARCHAR(127),framecode,,,N,?,?,N,N,N,Y,,,Entity,Sf_framecode,,,,Entity_assembly,Entity_label,Y,40,Y,OV,VV,?,10902,?,,N,,8,?,Y,N,,,,?,Molecular entity name to assign to this assembly component
4080,assembly,Y,T7,3,assembly_supercategory,70,Molecular assembly contents (polymer chains$ cofactors$ metal ions$ etc.),4,_Entity_assembly.Asym_ID,Y,HM,N,,Asym ID,1,CHAR(12),code,,,N,?,?,N,N,N,N,,,Struct_asym,ID,,,,Entity_assembly,Asym_ID,Y,50,Y,OO,OO,A,11037,1,,N,,0,?,Y,N,,,,?,Chain ID
4090,assembly,Y,T7,3,assembly_supercategory,70,Molecular assembly contents (polymer chains$ cofactors$ metal ions$ etc.),4,_Entity_assembly.PDB_chain_ID,Y,HM,N,,PDB chain ID,1,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,,,Entity_assembly,PDB_chain_ID,Y,60,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Chain ID
4100,assembly,Y,T7,3,assembly_supercategory,70,Molecular assembly contents (polymer chains$ cofactors$ metal ions$ etc.),4,_Entity_assembly.Experimental_data_reported,Y,YB,N,,Experimental data reported,5,BOOLEAN,yes_no,,,N,?,?,N,N,N,N,,,,,,,,Entity_assembly,Experimental_data_reported,Y,70,Y,VV,VV,?,10907,?,,N,,0,?,Y,N,,,,?,NMR experimental data reported
4110,assembly,Y,T7,3,assembly_supercategory,70,Molecular assembly contents (polymer chains$ cofactors$ metal ions$ etc.),4,_Entity_assembly.Physical_state,Y,YM,Y,N,Physical state,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,Entity_assembly,Physical_state,Y,80,Y,MM,MM,native,10908,?,,N,,0,?,Y,N,,,,?,Physical state (biopolymers only)
