Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
17370,MS_expt,4,experimental_details,161,Mass spec experiment description,_MS_expt.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,5820,?,N,N,N,?,MS_expt,ID,int,Unique identifier for each experiment listed.,?
17380,MS_expt,4,experimental_details,161,Mass spec experiment description,_MS_expt.Name,N,,VARCHAR(127),NOT NULL,N,,,,,N,5830,?,N,N,N,?,MS_expt,Name,line,Name for the mass spec experiment.,?
17390,MS_expt,4,experimental_details,161,Mass spec experiment description,_MS_expt.Mass_spec_ID,N,,INTEGER,NOT NULL,N,,,Mass_spec,ID,N,5840,?,N,N,N,?,MS_expt,Mass_spec_ID,int,Pointer to '_Mass_spec.ID',?
17400,MS_expt,4,experimental_details,161,Mass spec experiment description,_MS_expt.Mass_spec_label,N,,VARCHAR(127),NOT NULL,N,,,Mass_spec,Sf_framecode,N,5850,?,N,N,Y,?,MS_expt,Mass_spec_label,framecode,Pointer to a saveframe of the category mass_spectrometer.,?
17410,MS_expt,4,experimental_details,161,Mass spec experiment description,_MS_expt.Spectrum_type,Y,N,VARCHAR(127),,N,,,,,N,5860,?,N,N,N,?,MS_expt,Spectrum_type,line,The type of spectrum produced by the mass spectrometer.,?
17420,MS_expt,4,experimental_details,161,MS experiment parameters,_MS_expt_param.ID,N,,INTEGER,NOT NULL,N,,Y,,,Y,10,?,N,N,N,?,MS_expt_param,ID,int,An integer value that uniquely identifies a parameter in the list.,?
17430,MS_expt,4,experimental_details,161,MS experiment parameters,_MS_expt_param.Type,N,,VARCHAR(127),,N,,,,,Y,20,?,N,N,N,?,MS_expt_param,Type,line,The type of parameter specified (acquisition or processing).,?
17440,MS_expt,4,experimental_details,161,MS experiment parameters,_MS_expt_param.Name,Y,N,VARCHAR(127),,N,,,,,Y,30,?,N,N,N,?,MS_expt_param,Name,line,The name given to the parameter.,?
17450,MS_expt,4,experimental_details,161,MS experiment parameters,_MS_expt_param.Value,N,,VARCHAR(127),,N,,,,,Y,40,?,N,N,N,?,MS_expt_param,Value,line,The value given to the parameter.,?
17460,MS_expt,4,experimental_details,161,MS experiment parameters,_MS_expt_param.Value_err,N,,FLOAT,,N,,,,,Y,50,?,N,N,N,?,MS_expt_param,Value_err,float,The error reported for the parameter if appropriate.,?
17470,MS_expt,4,experimental_details,161,MS experiment parameters,_MS_expt_param.Sf_ID,N,,INTEGER,NOT NULL,N,,,MS_expt,Sf_ID,Y,60,?,N,N,N,?,MS_expt_param,Sf_ID,int,Pointer to '_MS_expt.Sf_ID',?
17480,MS_expt,4,experimental_details,161,MS experiment parameters,_MS_expt_param.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,Y,70,?,N,N,N,?,MS_expt_param,Entry_ID,code,Pointer to '_Entry.ID',?
17490,MS_expt,4,experimental_details,161,MS experiment parameters,_MS_expt_param.MS_expt_ID,N,,INTEGER,NOT NULL,N,,Y,MS_expt,ID,Y,80,?,N,N,N,?,MS_expt_param,MS_expt_ID,int,Pointer to '_MS_expt.ID',?
17500,MS_expt,4,experimental_details,161,Mass spec experiment software,_MS_expt_software.Software_ID,N,,INTEGER,NOT NULL,N,,Y,Software,ID,Y,10,?,N,N,N,?,MS_expt_software,Software_ID,int,Pointer to '_Software.ID',?
17510,MS_expt,4,experimental_details,161,Mass spec experiment software,_MS_expt_software.Software_label,N,,VARCHAR(127),,N,,,Software,Sf_framecode,Y,20,?,N,N,Y,?,MS_expt_software,Software_label,framecode,Pointer to a saveframe of the category software.,?
17520,MS_expt,4,experimental_details,161,Mass spec experiment software,_MS_expt_software.Method_ID,N,,INTEGER,,N,,,Method,ID,Y,30,?,N,N,N,?,MS_expt_software,Method_ID,int,Pointer to '_Method.ID',?
17530,MS_expt,4,experimental_details,161,Mass spec experiment software,_MS_expt_software.Method_label,N,,VARCHAR(127),,N,,,Method,Sf_framecode,Y,40,?,N,N,Y,?,MS_expt_software,Method_label,framecode,Pointer to a saveframe of the category 'method',?
17540,MS_expt,4,experimental_details,161,Mass spec experiment software,_MS_expt_software.Details,N,,TEXT,,N,,,,,Y,50,?,N,N,N,?,MS_expt_software,Details,text,A text description of the experiment.,?
17550,MS_expt,4,experimental_details,161,Mass spec experiment software,_MS_expt_software.Sf_ID,N,,INTEGER,NOT NULL,N,,,MS_expt,Sf_ID,Y,60,?,N,N,N,?,MS_expt_software,Sf_ID,int,Pointer to '_MS_expt.Sf_ID',?
17560,MS_expt,4,experimental_details,161,Mass spec experiment software,_MS_expt_software.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,Y,70,?,N,N,N,?,MS_expt_software,Entry_ID,code,Pointer to '_Entry.ID',?
17570,MS_expt,4,experimental_details,161,Mass spec experiment software,_MS_expt_software.MS_expt_ID,N,,INTEGER,NOT NULL,N,,Y,MS_expt,ID,Y,80,?,N,N,N,?,MS_expt_software,MS_expt_ID,int,Pointer to '_MS_expt.ID',?
17580,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,5870,?,N,Y,N,?,FRET_expt,Sf_category,code,Category assigned to the information in the saveframe.,?
17590,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,5880,?,Y,N,N,?,FRET_expt,Sf_framecode,framecode,A label that uniquely identifies the FRET experiment from other FRET experiments listed in the entry.,?
17600,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,,,N,5890,?,N,N,N,?,FRET_expt,Entry_ID,code,Pointer to '_Entry.ID',?
17610,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Sf_ID,N,,INTEGER,NOT NULL,N,,,,,N,5900,?,N,N,N,?,FRET_expt,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
17620,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,5910,?,N,N,N,?,FRET_expt,ID,int,Unique identifier for each experiment listed.,?
17630,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Name,N,,VARCHAR(127),NOT NULL,N,,,,,N,5920,?,N,N,N,?,FRET_expt,Name,line,Name for the FRET experiment.,?
17640,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Sample_volume,N,,FLOAT,,N,,,,,N,5930,?,N,N,N,?,FRET_expt,Sample_volume,float,The volume of the sample used.,?
17650,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Sample_volume_units,N,,VARCHAR(31),,N,,,,,N,5940,?,N,N,N,?,FRET_expt,Sample_volume_units,line,The units of the measure for the volume of the sample.,?
17660,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Fluorescence_instrument_ID,N,,INTEGER,,N,,,Fluorescence_instrument,ID,N,5950,?,N,N,N,?,FRET_expt,Fluorescence_instrument_ID,int,Pointer to '_Fluorescence_instrument.ID',?
17670,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Fluorescence_instrument_label,N,,VARCHAR(127),,N,,,Fluorescence_instrument,Sf_framecode,N,5960,?,N,N,Y,?,FRET_expt,Fluorescence_instrument_label,framecode,Pointer to a saveframe of category 'FRET_instrument'.,?
17680,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Software_ID,N,,INTEGER,,N,,,Software,ID,N,5970,?,N,N,N,?,FRET_expt,Software_ID,int,Pointer to '_Software.ID',?
17690,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Software_label,N,,VARCHAR(127),,N,,,Software,Sf_framecode,N,5980,?,N,N,Y,?,FRET_expt,Software_label,framecode,Pointer to a saveframe of the category software.,?
17700,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Method_ID,N,,INTEGER,,N,,,Method,ID,N,5990,?,N,N,N,?,FRET_expt,Method_ID,int,Pointer to '_Method.ID',?
17710,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Method_label,N,,VARCHAR(127),,N,,,Method,Sf_framecode,N,6000,?,N,N,Y,?,FRET_expt,Method_label,framecode,Pointer to a saveframe of the category 'method',?
17720,FRET_expt,4,experimental_details,162,FRET experiment description,_FRET_expt.Details,N,,TEXT,,N,,,,,N,6010,?,N,N,N,?,FRET_expt,Details,text,A text description of the experiment.,?
17730,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,6020,?,N,Y,N,?,EMR_expt,Sf_category,code,Category assigned to the information in the saveframe.,?
17740,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,6030,?,Y,N,N,?,EMR_expt,Sf_framecode,framecode,A label that uniquely identifies the EMR experiment from other EMR experiments listed in the entry.,?
17750,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,,,N,6040,?,N,N,N,?,EMR_expt,Entry_ID,code,Pointer to '_Entry.ID',?
17760,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Sf_ID,N,,INTEGER,NOT NULL,N,,,,,N,6050,?,N,N,N,?,EMR_expt,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
17770,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,6060,?,N,N,N,?,EMR_expt,ID,int,Unique identifier for each experiment listed.,?
17780,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Name,N,,VARCHAR(127),NOT NULL,N,,,,,N,6070,?,N,N,N,?,EMR_expt,Name,line,Name for the electron magnetic resonance experiment.,?
17790,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Sample_volume,N,,FLOAT,,N,,,,,N,6080,?,N,N,N,?,EMR_expt,Sample_volume,float,The volume of the sample used.,?
17800,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Sample_volume_units,Y,N,VARCHAR(31),,N,,,,,N,6090,?,N,N,N,?,EMR_expt,Sample_volume_units,line,The units of the measure for the volume of the sample.,?
17810,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.EMR_instrument_ID,N,,INTEGER,,N,,,EMR_instrument,ID,N,6100,?,N,N,N,?,EMR_expt,EMR_instrument_ID,int,Pointer to '_EMR_instrument.ID',?
17820,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.EMR_instrument_label,N,,VARCHAR(127),,N,,,EMR_instrument,Sf_framecode,N,6110,?,N,N,Y,?,EMR_expt,EMR_instrument_label,framecode,Pointer to a saveframe of category 'EMR_instrument'.,?
17830,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Software_ID,N,,INTEGER,,N,,,Software,ID,N,6120,?,N,N,N,?,EMR_expt,Software_ID,int,Pointer to '_Software.ID',?
17840,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Software_label,N,,VARCHAR(127),,N,,,Software,Sf_framecode,N,6130,?,N,N,Y,?,EMR_expt,Software_label,framecode,Pointer to a saveframe of the category software.,?
17850,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Method_ID,N,,INTEGER,,N,,,Method,ID,N,6140,?,N,N,N,?,EMR_expt,Method_ID,int,Pointer to '_Method.ID',?
17860,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Method_label,N,,VARCHAR(127),,N,,,Method,Sf_framecode,N,6150,?,N,N,Y,?,EMR_expt,Method_label,framecode,Pointer to a saveframe of the category 'method',?
17870,EMR_expt,4,experimental_details,163,Electron magnetic resonance experiment description,_EMR_expt.Details,N,,TEXT,,N,,,,,N,6160,?,N,N,N,?,EMR_expt,Details,text,A text description of the experiment.,?
17880,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,6170,?,N,Y,N,?,SAXS_expt,Sf_category,code,Category assigned to the information in the saveframe.,?
17890,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,6180,?,Y,N,N,?,SAXS_expt,Sf_framecode,framecode,A label that uniquely identifies the SAXS experiment from other SAXS experiments listed in the entry.,?
17900,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,,,N,6190,?,N,N,N,?,SAXS_expt,Entry_ID,code,Pointer to '_Entry.ID',?
17910,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Sf_ID,N,,INTEGER,NOT NULL,N,,,,,N,6200,?,N,N,N,?,SAXS_expt,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
17920,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,6210,?,N,N,N,?,SAXS_expt,ID,int,Unique identifier for each experiment listed.,?
17930,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Name,N,,VARCHAR(127),NOT NULL,N,,,,,N,6220,?,N,N,N,?,SAXS_expt,Name,line,Name for the SAXS experiment.,?
17940,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Sample_volume,N,,FLOAT,,N,,,,,N,6230,?,N,N,N,?,SAXS_expt,Sample_volume,float,The volume of the sample used.,?
17950,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Sample_volume_units,Y,N,VARCHAR(31),,N,,,,,N,6240,?,N,N,N,?,SAXS_expt,Sample_volume_units,line,The units of the measure for the volume of the sample.,?
17960,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Xray_instrument_ID,N,,INTEGER,,N,,,Xray_instrument,ID,N,6250,?,N,N,N,?,SAXS_expt,Xray_instrument_ID,int,Pointer to '_Xray_instrument.ID',?
17970,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Xray_instrument_label,N,,VARCHAR(127),,N,,,Xray_instrument,Sf_framecode,N,6260,?,N,N,Y,?,SAXS_expt,Xray_instrument_label,framecode,Pointer to a saveframe of category 'Xray_instrument'.,?
17980,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Software_ID,N,,INTEGER,,N,,,Software,ID,N,6270,?,N,N,N,?,SAXS_expt,Software_ID,int,Pointer to '_Software.ID',?
17990,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Software_label,N,,VARCHAR(127),,N,,,Software,Sf_framecode,N,6280,?,N,N,Y,?,SAXS_expt,Software_label,framecode,Pointer to a saveframe of the category software.,?
18000,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Method_ID,N,,INTEGER,,N,,,Method,ID,N,6290,?,N,N,N,?,SAXS_expt,Method_ID,int,Pointer to '_Method.ID',?
18010,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Method_label,N,,VARCHAR(127),,N,,,Method,Sf_framecode,N,6300,?,N,N,Y,?,SAXS_expt,Method_label,framecode,Pointer to a saveframe of the category 'method',?
18020,SAXS_expt,4,experimental_details,164,SAXS experiment description,_SAXS_expt.Details,N,,TEXT,,N,,,,,N,6310,?,N,N,N,?,SAXS_expt,Details,text,A text description of the experiment.,?
18030,computer,4,experimental_details,167,Computer,_Computer.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,6320,?,N,Y,N,?,Computer,Sf_category,code,Category assigned to the information in the saveframe.,?
18040,computer,4,experimental_details,167,Computer,_Computer.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,6330,?,Y,N,N,?,Computer,Sf_framecode,framecode,A label that uniquely identifies the computer from other computers listed in the entry.,?
18050,computer,4,experimental_details,167,Computer,_Computer.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,N,6340,?,N,N,N,?,Computer,Entry_ID,code,Pointer to '_Entry.ID',?
18060,computer,4,experimental_details,167,Computer,_Computer.Sf_ID,N,,INTEGER,NOT NULL,N,Y,,,,N,6350,?,N,N,N,?,Computer,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
18070,computer,4,experimental_details,167,Computer,_Computer.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,6360,?,N,N,N,?,Computer,ID,int,A value that uniquely identifies the computer from other computers listed in the entry.,?
18080,computer,4,experimental_details,167,Computer,_Computer.Name,N,,VARCHAR(127),,N,,,,,N,6370,?,N,N,N,?,Computer,Name,line,A name assigned to the save frame.,?
18090,computer,4,experimental_details,167,Computer,_Computer.Details,N,,TEXT,,N,,,,,N,6380,?,N,N,N,?,Computer,Details,text,Text information describing the computer.,?
18100,computer,4,experimental_details,167,Computer,_Computer.Manufacturer,N,,VARCHAR(127),NOT NULL,N,,,,,N,6390,Dell,N,N,N,?,Computer,Manufacturer,line,Name of the company or other entity that built the Computer.,?
18110,computer,4,experimental_details,167,Computer,_Computer.Model,N,,VARCHAR(127),NOT NULL,N,,,,,N,6400,Latitude,N,N,N,?,Computer,Model,line,The name or acronym used to describe the model of the computer.,?
18120,computer,4,experimental_details,167,Computer,_Computer.Operating_system,Y,N,VARCHAR(127),NOT NULL,N,,,,,N,6410,Linux,N,N,N,?,Computer,Operating_system,line,The operating system used on the computer.,?
18130,computer,4,experimental_details,167,Computer,_Computer.Operating_system_version,N,,VARCHAR(127),NOT NULL,N,,,,,N,6420,RedHat 7.2,N,N,N,?,Computer,Operating_system_version,line,Version number or code for the computer operating system used.,?
18140,computer,4,experimental_details,167,Computer,_Computer.Hardware_code,N,,VARCHAR(127),,N,,,,,N,6430,?,N,N,N,?,Computer,Hardware_code,line,Code assigned to the computer by the manufacturer that uniquely identifies that computer from all others.,?
18150,computer,4,experimental_details,167,Computer citation,_Computer_citation.Citation_ID,N,,INTEGER,NOT NULL,N,,Y,Citation,ID,Y,10,?,N,N,N,?,Computer_citation,Citation_ID,int,Pointer to '_Citation.ID',?
18160,computer,4,experimental_details,167,Computer citation,_Computer_citation.Citation_label,N,,VARCHAR(127),NOT NULL,N,,,Citation,Sf_framecode,Y,20,?,N,N,Y,?,Computer_citation,Citation_label,framecode,Pointer to a saveframe of the category citation.,?
18170,computer,4,experimental_details,167,Computer citation,_Computer_citation.Sf_ID,N,,INTEGER,NOT NULL,N,,,Computer,Sf_ID,Y,30,?,N,N,N,?,Computer_citation,Sf_ID,int,Pointer to '_Computer.Sf_ID',?
18180,computer,4,experimental_details,167,Computer citation,_Computer_citation.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Computer,Entry_ID,Y,40,?,N,N,N,?,Computer_citation,Entry_ID,code,Pointer to '_Entry.ID',?
18190,computer,4,experimental_details,167,Computer citation,_Computer_citation.Computer_ID,N,,INTEGER,NOT NULL,N,,Y,Computer,ID,Y,50,?,N,N,N,?,Computer_citation,Computer_ID,int,Pointer to '_Computer.ID',?
18200,chem_shift_reference,5,NMR_parameters,168,Nuclei with reported chemical shift data,_Chem_shift_reference.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,6440,?,N,Y,N,?,Chem_shift_reference,Sf_category,code,Category assigned to the information in the saveframe.,?
18210,chem_shift_reference,5,NMR_parameters,168,Nuclei with reported chemical shift data,_Chem_shift_reference.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,6450,?,Y,N,N,chemical_shift_reference_1,Chem_shift_reference,Sf_framecode,framecode,A descriptive label that uniquely identifies this list of chemical shift referencing parameters used in reporting assigned chemical shifts and other chemical shift data.,?
