dictionarySeq,originalCategory,aditCatManFlg,aditCatViewType,aditSuperCatID,aditSuperCatName,aditCatGrpID,aditCatViewName,aditInitialRows,originalTag,aditExists,aditViewFlgs,enumeratedFlg,itemEnumClosedFlg,aditItemViewName,aditFormCode,dbType,bmrbType,dbNullable,internalFlg,rowIndexFlg,lclIDFlg,lclSfIdFlg,sfIdFlg,sfNameFlg,sfCategoryFlg,sfPointerFlg,primaryKey,foreignKeyGroup,foreignTable,foreignColumn,indexFlg,dbTableName,dbColumnName,tagCategory,tagField,loopFlg,seq,dbFlg,validateFlgs,valOverideFlgs,defaultValue,bmrbPdbMatchId,bmrbPdbTransFunc,variableTypeMatch,entryIdFlg,OutputMapExistsFlg,aditAutoInsert,datumCountFlgs,metaDataFlgs,tagDeleteFlgs,RefKeyGroup,RefTable,RefColumn,example,prompt
13700,method,N,T6,4,experimental_details,143,Method parameter file,,_Method_param.Method_ID,Y,HHHHH,N,,Method ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Method,ID,,MethodParam,MethodID,Method_param,Method_ID,Y,60,Y,OOOOO,OOOOOO,?,?,?,,N,?,5,?,Y,N,10,Method,ID,?,n/a
13710,method,N,T6,4,experimental_details,143,Method citation,,_Method_citation.Citation_ID,Y,HHHHH,N,,Citation ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Citation,ID,,MethodCitation,CitationID,Method_citation,Citation_ID,Y,10,Y,OOOOO,OOOOOO,?,?,?,,N,?,7,?,Y,N,1,Citation,ID,?,Citation ID
13720,method,N,T6,4,experimental_details,143,Method citation,,_Method_citation.Citation_label,Y,HHHHH,N,,Citation label,0,VARCHAR(127),framecode,NOT NULL,,N,?,?,N,N,N,Y,,,Citation,Sf_framecode,,MethodCitation,CitationLabel,Method_citation,Citation_label,Y,20,Y,OOOOO,OOOOOO,?,?,?,,N,?,8,?,Y,N,?,?,?,?,Citation label
13730,method,N,T6,4,experimental_details,143,Method citation,,_Method_citation.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Method,Sf_ID,,MethodCitation,SfID,Method_citation,Sf_ID,Y,30,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,Y,N,9,Method,Sf_ID,?,n/a
13740,method,N,T6,4,experimental_details,143,Method citation,,_Method_citation.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Method,Entry_ID,,MethodCitation,EntryID,Method_citation,Entry_ID,Y,40,Y,OOOOO,OOOOOO,?,?,?,,Y,?,3,?,Y,N,1;10,Citation;Method,Entry_ID;Entry_ID,?,n/a
13750,method,N,T6,4,experimental_details,143,Method citation,,_Method_citation.Method_ID,Y,HHHHH,N,,Method ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Method,ID,,MethodCitation,MethodID,Method_citation,Method_ID,Y,50,Y,OOOOO,OOOOOO,?,?,?,,N,?,5,?,Y,N,10,Method,ID,?,n/a
13760,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.Sf_category,Y,HHHHH,N,,Sf category,0,VARCHAR(127),code,NOT NULL,,N,?,?,N,N,Y,N,,,,,,MassSpec,SfCategory,Mass_spec,Sf_category,N,4110,Y,VVVVV,VVVVVV,?,?,?,,N,?,1,?,Y,N,?,?,?,?,n/a
13770,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.Sf_framecode,Y,HHHHH,N,,Sf framecode,1,VARCHAR(127),framecode,NOT NULL,,N,?,?,N,Y,N,N,,,,,,MassSpec,SfFramecode,Mass_spec,Sf_framecode,N,4120,Y,VVVVV,VVVVVV,?,?,?,,N,?,2,?,Y,N,?,?,?,?,Mass spectrometer label
13780,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,Y,?,N,N,N,N,Y,,Entry,ID,,MassSpec,EntryID,Mass_spec,Entry_ID,N,4130,Y,VVVVV,VVVVVV,?,?,?,,Y,?,3,?,Y,N,1,Entry,ID,?,n/a
13790,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,,,,MassSpec,SfID,Mass_spec,Sf_ID,N,4140,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,Y,N,?,?,?,?,n/a
13800,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.ID,Y,HHHHH,N,,ID,1,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,,,,MassSpec,MassSpecID,Mass_spec,ID,N,4150,Y,VVVVV,VVVVVV,?,?,?,,N,?,5,?,Y,N,?,?,?,?,Mass spectrometer ID
13810,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.Type,Y,HHHHH,Y,N,Type,1,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpec,Type,Mass_spec,Type,N,4160,Y,VVVVV,VVVVVV,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Mass spectrometer type
13820,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.Manufacturer,Y,HHHHH,Y,N,Manufacturer,1,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpec,Manufacturer,Mass_spec,Manufacturer,N,4170,Y,VVVVV,VVVVVV,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Manufacturer
13830,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.Model,Y,HHHHH,N,,Model,1,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpec,Model,Mass_spec,Model,N,4180,Y,VVVVV,VVVVVV,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Model
13840,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.Serial_number,Y,HHHHH,N,,Serial number,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,MassSpec,SerialNumber,Mass_spec,Serial_number,N,4190,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Serial number
13850,Mass_spectrometer,N,R,4,experimental_details,144,Mass spectrometer description,,_Mass_spec.Details,Y,HHHHH,N,,Details,2,TEXT,text,,,N,?,?,N,N,N,N,,,,,,MassSpec,Details,Mass_spec,Details,N,4200,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Details
13860,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer configuration,,_Mass_spec_config.ID,Y,HHHHH,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,MassSpecConfig,MassSpecConfigID,Mass_spec_config,ID,Y,10,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
13870,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer configuration,,_Mass_spec_config.Ordinal,Y,HHHHH,N,,Ordinal,0,INTEGER,int,NOT NULL,,Y,?,?,N,N,N,N,,,,,,MassSpecConfig,Ordinal,Mass_spec_config,Ordinal,Y,20,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
13880,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer configuration,,_Mass_spec_config.Component_type,Y,HHHHH,Y,N,Component type,0,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpecConfig,ComponentType,Mass_spec_config,Component_type,Y,30,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
13890,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer configuration,,_Mass_spec_config.Component_name,Y,HHHHH,N,,Component name,0,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,MassSpecConfig,ComponentName,Mass_spec_config,Component_name,Y,40,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
13900,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer configuration,,_Mass_spec_config.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Mass_spec,Sf_ID,,MassSpecConfig,SfID,Mass_spec_config,Sf_ID,Y,50,Y,IIOOO,OOOOOO,?,?,?,,N,?,4,?,Y,N,9,Mass_spec,Sf_ID,?,n/a
13910,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer configuration,,_Mass_spec_config.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Mass_spec,Entry_ID,,MassSpecConfig,EntryID,Mass_spec_config,Entry_ID,Y,60,Y,OOOOO,OOOOOO,?,?,?,,Y,?,3,?,Y,N,10,Mass_spec,Entry_ID,?,n/a
13920,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer configuration,,_Mass_spec_config.Mass_spec_ID,Y,HHHHH,N,,Mass spec ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Mass_spec,ID,,MassSpecConfig,MassSpecID,Mass_spec_config,Mass_spec_ID,Y,70,Y,OOOOO,OOOOOO,?,?,?,,N,?,5,?,Y,N,10,Mass_spec,ID,?,n/a
13930,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer component,,_Mass_spec_component_param.Mass_spec_config_ID,Y,HHHHH,N,,Mass spec config ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Mass_spec_config,ID,,MassSpecComponentParam,MassSpecConfigID,Mass_spec_component_param,Mass_spec_config_ID,Y,10,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,1,Mass_spec_config,ID,?,n/a
13940,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer component,,_Mass_spec_component_param.ID,Y,HHHHH,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,,,,MassSpecComponentParam,MassSpecComponentParamID,Mass_spec_component_param,ID,Y,20,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
13950,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer component,,_Mass_spec_component_param.Name,Y,HHHHH,N,,Name,0,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpecComponentParam,Name,Mass_spec_component_param,Name,Y,30,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
13960,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer component,,_Mass_spec_component_param.Value,Y,HHHHH,N,,Value,0,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpecComponentParam,Value,Mass_spec_component_param,Value,Y,40,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
13970,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer component,,_Mass_spec_component_param.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Mass_spec,Sf_ID,,MassSpecComponentParam,SfID,Mass_spec_component_param,Sf_ID,Y,50,Y,IIOOO,OOOOOO,?,?,?,,N,?,4,?,Y,N,9,Mass_spec,Sf_ID,?,n/a
13980,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer component,,_Mass_spec_component_param.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Mass_spec,Entry_ID,,MassSpecComponentParam,EntryID,Mass_spec_component_param,Entry_ID,Y,60,Y,OOOOO,OOOOOO,?,?,?,,Y,?,3,?,Y,N,1;10,Mass_spec_config;Mass_spec,Entry_ID;Entry_ID,?,n/a
13990,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer component,,_Mass_spec_component_param.Mass_spec_ID,Y,HHHHH,N,,Mass spec ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Mass_spec,ID,,MassSpecComponentParam,MassSpecID,Mass_spec_component_param,Mass_spec_ID,Y,70,Y,OOOOO,OOOOOO,?,?,?,,N,?,5,?,Y,N,10,Mass_spec,ID,?,n/a
14000,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer software,,_Mass_spec_software.Software_ID,Y,HHHHH,N,,Software ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Software,ID,,MassSpecSoftware,SoftwareID,Mass_spec_software,Software_ID,Y,10,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,1,Software,ID,?,n/a
14010,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer software,,_Mass_spec_software.Software_label,Y,HHHHH,N,,Software label,0,VARCHAR(127),framecode,NOT NULL,,N,?,?,N,N,N,Y,,,Software,Sf_framecode,,MassSpecSoftware,SoftwareLabel,Mass_spec_software,Software_label,Y,20,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
14020,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer software,,_Mass_spec_software.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Mass_spec,Sf_ID,,MassSpecSoftware,SfID,Mass_spec_software,Sf_ID,Y,30,Y,IIOOO,OOOOOO,?,?,?,,N,?,4,?,Y,N,9,Mass_spec,Sf_ID,?,n/a
14030,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer software,,_Mass_spec_software.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Mass_spec,Entry_ID,,MassSpecSoftware,EntryID,Mass_spec_software,Entry_ID,Y,40,Y,OOOOO,OOOOOO,?,?,?,,Y,?,3,?,Y,N,1;10,Software;Mass_spec,Entry_ID;Entry_ID,?,n/a
14040,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer software,,_Mass_spec_software.Mass_spec_ID,Y,HHHHH,N,,Mass spec ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Mass_spec,ID,,MassSpecSoftware,MassSpecID,Mass_spec_software,Mass_spec_ID,Y,50,Y,OOOOO,OOOOOO,?,?,?,,N,?,5,?,Y,N,10,Mass_spec,ID,?,n/a
14050,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer citation,,_Mass_spec_citation.Citation_ID,Y,HHHHH,N,,Citation ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Citation,ID,,MassSpecCitation,CitationID,Mass_spec_citation,Citation_ID,Y,10,Y,OOOOO,OOOOOO,?,?,?,,N,?,7,?,Y,N,1,Citation,ID,?,Citation ID
14060,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer citation,,_Mass_spec_citation.Citation_label,Y,HHHHH,N,,Citation label,1,VARCHAR(127),framecode,NOT NULL,,N,?,?,N,N,N,Y,,,Citation,Sf_framecode,,MassSpecCitation,CitationLabel,Mass_spec_citation,Citation_label,Y,20,Y,OOOOO,OOOOOO,?,?,?,,N,?,8,?,Y,N,?,?,?,?,Citation label
14070,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer citation,,_Mass_spec_citation.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Mass_spec,Sf_ID,,MassSpecCitation,SfID,Mass_spec_citation,Sf_ID,Y,30,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,Y,N,9,Mass_spec,Sf_ID,?,n/a
14080,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer citation,,_Mass_spec_citation.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Mass_spec,Entry_ID,,MassSpecCitation,EntryID,Mass_spec_citation,Entry_ID,Y,40,Y,OOOOO,OOOOOO,?,?,?,,Y,?,3,?,Y,N,1;10,Citation;Mass_spec,Entry_ID;Entry_ID,?,n/a
14090,Mass_spectrometer,N,T6,4,experimental_details,144,Mass spectrometer citation,,_Mass_spec_citation.Mass_spec_ID,Y,HHHHH,N,,Mass spec ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Mass_spec,ID,,MassSpecCitation,MassSpecID,Mass_spec_citation,Mass_spec_ID,Y,50,Y,VVVVV,VVVVVV,?,?,?,,N,?,5,?,Y,N,10,Mass_spec,ID,?,n/a
14100,Mass_spectrometer_list,N,R,4,experimental_details,145,Mass spectrometer list,,_Mass_spectrometer_list.Sf_category,Y,HHHHH,N,,Sf category,0,VARCHAR(127),code,NOT NULL,,N,?,?,N,N,Y,N,,,,,,MassSpectrometerList,SfCategory,Mass_spectrometer_list,Sf_category,N,4210,Y,VVVVV,VVVVVV,?,?,?,,N,?,1,?,Y,N,?,?,?,?,n/a
14110,Mass_spectrometer_list,N,R,4,experimental_details,145,Mass spectrometer list,,_Mass_spectrometer_list.Sf_framecode,Y,HHHHH,N,,Sf framecode,1,VARCHAR(127),framecode,NOT NULL,,N,?,?,N,Y,N,N,,,,,,MassSpectrometerList,SfFramecode,Mass_spectrometer_list,Sf_framecode,N,4220,Y,VVVVV,VVVVVV,?,?,?,,N,?,2,?,Y,N,?,?,?,?,Mass spectrometer label
14120,Mass_spectrometer_list,N,R,4,experimental_details,145,Mass spectrometer list,,_Mass_spectrometer_list.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,Y,?,N,N,N,N,Y,,Entry,ID,,MassSpectrometerList,EntryID,Mass_spectrometer_list,Entry_ID,N,4230,Y,VVVVV,VVVVVV,?,?,?,,Y,?,3,?,Y,N,1,Entry,ID,?,n/a
14130,Mass_spectrometer_list,N,R,4,experimental_details,145,Mass spectrometer list,,_Mass_spectrometer_list.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,,,,MassSpectrometerList,SfID,Mass_spectrometer_list,Sf_ID,N,4240,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,Y,N,?,?,?,?,n/a
14140,Mass_spectrometer_list,N,R,4,experimental_details,145,Mass spectrometer list,,_Mass_spectrometer_list.ID,Y,HHHHH,N,,ID,1,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,,,,,,MassSpectrometerList,MassSpectrometerListID,Mass_spectrometer_list,ID,N,4250,Y,VVVVV,VVVVVV,?,?,?,,N,?,5,?,Y,N,?,?,?,?,Mass spectrometer ID
14150,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.ID,Y,HHHHH,N,,ID,1,INTEGER,int,NOT NULL,,Y,?,?,N,N,N,N,Y,,,,,MassSpectrometerView,MassSpectrometerViewID,Mass_spectrometer_view,ID,Y,10,Y,VVVVV,VVVVVV,?,?,?,,N,?,6,?,Y,N,?,?,?,?,?
14160,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Name,Y,HYHHH,N,,Name,1,VARCHAR(31),line,,,N,?,?,N,N,N,N,,,,,,MassSpectrometerView,Name,Mass_spectrometer_view,Name,Y,20,Y,VVVVV,VVVVVV,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Name for the spectrometer
14170,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Manufacturer,Y,HYHHH,Y,N,Manufacturer,1,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpectrometerView,Manufacturer,Mass_spectrometer_view,Manufacturer,Y,30,Y,VVVVV,VVVVVV,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Manufacturer
14180,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Model,Y,HYHHH,N,,Model,1,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpectrometerView,Model,Mass_spectrometer_view,Model,Y,40,Y,VVVVV,VVVVVV,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Model
14190,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Type,Y,HYHHH,N,,Type,1,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpectrometerView,Type,Mass_spectrometer_view,Type,Y,50,Y,VVVVV,VVVVVV,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
14200,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Fragmentation_method,Y,HHHHH,Y,N,Fragmentation method,1,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,MassSpectrometerView,FragmentationMethod,Mass_spectrometer_view,Fragmentation_method,Y,60,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Fragmentation method
14210,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Ionization_method,Y,HHHHH,N,,Ionization method,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,MassSpectrometerView,IonizationMethod,Mass_spectrometer_view,Ionization_method,Y,70,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
14220,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Spectrum_type,Y,HHHHH,N,,Spectrum type,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,MassSpectrometerView,SpectrumType,Mass_spectrometer_view,Spectrum_type,Y,80,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,n/a
14230,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Serial_number,Y,HNHHH,N,,Serial number,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,MassSpectrometerView,SerialNumber,Mass_spectrometer_view,Serial_number,Y,90,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Serial number
14240,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Details,Y,HNHHH,N,,Details,2,TEXT,text,,,N,?,?,N,N,N,N,,,,,,MassSpectrometerView,Details,Mass_spectrometer_view,Details,Y,100,Y,OOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?,Details
14250,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Citation_ID,Y,HHHHH,N,,Citation ID,0,INTEGER,int,,,N,Y,?,N,N,N,N,,,Citation,ID,,MassSpectrometerView,CitationID,Mass_spectrometer_view,Citation_ID,Y,110,Y,OOOOO,OOOOOO,?,?,?,,N,?,7,?,Y,N,1,Citation,ID,?,Citation ID
14260,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Citation_label,Y,HHHHH,N,,Citation label,1,VARCHAR(127),framecode,,,N,?,?,N,N,N,Y,,,Citation,Sf_framecode,,MassSpectrometerView,CitationLabel,Mass_spectrometer_view,Citation_label,Y,120,Y,OOOOO,OOOOOO,?,?,?,,N,?,8,?,Y,N,?,?,?,?,Citation label
14270,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Mass_spectrometer_list,Sf_ID,,MassSpectrometerView,SfID,Mass_spectrometer_view,Sf_ID,Y,130,Y,IIIII,IIIIII,?,?,?,,N,?,4,?,Y,N,9,Mass_spectrometer_list,Sf_ID,?,n/a
14280,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Mass_spectrometer_list,Entry_ID,,MassSpectrometerView,EntryID,Mass_spectrometer_view,Entry_ID,Y,140,Y,VVVVV,VVVVVV,?,?,?,,Y,?,3,?,Y,N,1;10,Citation;Mass_spectrometer_list,Entry_ID;Entry_ID,?,n/a
14290,Mass_spectrometer_list,N,T6,4,experimental_details,145,Mass spectrometer descriptions,,_Mass_spectrometer_view.Mass_spectrometer_list_ID,Y,HHHHH,N,,Mass spectrometer list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Mass_spectrometer_list,ID,,MassSpectrometerView,MassSpectrometerListID,Mass_spectrometer_view,Mass_spectrometer_list_ID,Y,150,Y,VVVVV,VVVVVV,?,?,?,,N,?,5,?,Y,N,10,Mass_spectrometer_list,ID,?,n/a
14300,Mass_spec_ref_compd,N,R,4,experimental_details,146,Mass spec reference compounds,,_Mass_spec_ref_compd_set.Sf_category,Y,HHHHH,N,,Sf category,0,VARCHAR(127),code,,,N,?,?,N,N,Y,N,,,,,,MassSpecRefCompdSet,SfCategory,Mass_spec_ref_compd_set,Sf_category,N,4260,Y,OOOOO,OOOOOO,?,?,?,,N,?,1,?,Y,N,?,?,?,?,n/a
14310,Mass_spec_ref_compd,N,R,4,experimental_details,146,Mass spec reference compounds,,_Mass_spec_ref_compd_set.Sf_framecode,Y,HHHHH,N,,Sf framecode,0,VARCHAR(127),framecode,,,N,?,?,N,Y,N,N,,,,,,MassSpecRefCompdSet,SfFramecode,Mass_spec_ref_compd_set,Sf_framecode,N,4270,Y,OOOOO,OOOOOO,?,?,?,,N,?,2,?,Y,N,?,?,?,?,n/a
14320,Mass_spec_ref_compd,N,R,4,experimental_details,146,Mass spec reference compounds,,_Mass_spec_ref_compd_set.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Entry,ID,,MassSpecRefCompdSet,EntryID,Mass_spec_ref_compd_set,Entry_ID,N,4280,Y,OOOOO,OOOOOO,?,?,?,,Y,?,3,?,Y,N,1,Entry,ID,?,n/a
14330,Mass_spec_ref_compd,N,R,4,experimental_details,146,Mass spec reference compounds,,_Mass_spec_ref_compd_set.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,,Y,N,?,?,Y,N,N,N,,,,,,MassSpecRefCompdSet,SfID,Mass_spec_ref_compd_set,Sf_ID,N,4290,Y,IOIOI,OOOOOO,?,?,?,,N,?,4,?,Y,N,?,?,?,?,n/a
14340,Mass_spec_ref_compd,N,R,4,experimental_details,146,Mass spec reference compounds,,_Mass_spec_ref_compd_set.ID,Y,HHHHH,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,,,,MassSpecRefCompdSet,MassSpecRefCompdSetID,Mass_spec_ref_compd_set,ID,N,4300,Y,OOOOO,OOOOOO,?,?,?,,N,?,5,?,Y,N,?,?,?,?,n/a
