dictionarySeq,tagCategory,tagField,tagInterfaceFlag,tagPrompt
20780,Coupling_constant_software,Coupling_constant_list_ID,?,?
20790,Coupling_constant,ID,C,Coupling constant ID
20800,Coupling_constant,Code,C,Coupling consant code (3JHNHA)
20810,Coupling_constant,Assembly_atom_ID_1,?,?
20820,Coupling_constant,Entity_assembly_ID_1,?,?
20830,Coupling_constant,Entity_ID_1,?,?
20840,Coupling_constant,Comp_index_ID_1,C,Residue sequence number one
20850,Coupling_constant,Seq_ID_1,?,?
20860,Coupling_constant,Comp_ID_1,C,Chemical compound one
20870,Coupling_constant,Atom_ID_1,C,Atom name one
20880,Coupling_constant,Atom_type_1,?,?
20890,Coupling_constant,Atom_isotope_number_1,?,?
20900,Coupling_constant,Ambiguity_code_1,?,?
20910,Coupling_constant,Assembly_atom_ID_2,?,?
20920,Coupling_constant,Entity_assembly_ID_2,?,?
20930,Coupling_constant,Entity_ID_2,?,?
20940,Coupling_constant,Comp_index_ID_2,C,Residue sequence number two
20950,Coupling_constant,Seq_ID_2,?,?
20960,Coupling_constant,Comp_ID_2,C,Chemical compound two
20970,Coupling_constant,Atom_ID_2,C,Atom name two
20980,Coupling_constant,Atom_type_2,?,?
20990,Coupling_constant,Atom_isotope_number_2,?,?
21000,Coupling_constant,Ambiguity_code_2,?,?
21010,Coupling_constant,Val,C,Coupling constant value
21020,Coupling_constant,Val_min,?,Mininum value
21030,Coupling_constant,Val_max,?,Maximum value
21040,Coupling_constant,Val_err,C,Coupling constant value error
21050,Coupling_constant,Resonance_ID_1,?,?
21060,Coupling_constant,Resonance_ID_2,?,?
21070,Coupling_constant,Auth_entity_assembly_ID_1,?,?
21080,Coupling_constant,Auth_asym_ID_1,?,?
21090,Coupling_constant,Auth_seq_ID_1,?,?
21100,Coupling_constant,Auth_comp_ID_1,?,?
21110,Coupling_constant,Auth_atom_ID_1,?,?
21120,Coupling_constant,Auth_entity_assembly_ID_2,?,?
21130,Coupling_constant,Auth_asym_ID_2,?,?
21140,Coupling_constant,Auth_seq_ID_2,?,?
21150,Coupling_constant,Auth_comp_ID_2,?,?
21160,Coupling_constant,Auth_atom_ID_2,?,?
21170,Coupling_constant,Details,?,?
21180,Coupling_constant,Sf_ID,?,?
21190,Coupling_constant,Entry_ID,C,Entry ID
21200,Coupling_constant,Coupling_constant_list_ID,?,?
21210,Theoretical_coupling_constant_list,Sf_category,?,?
21220,Theoretical_coupling_constant_list,Sf_framecode,?,?
21230,Theoretical_coupling_constant_list,Entry_ID,C,Entry ID
21240,Theoretical_coupling_constant_list,Sf_ID,?,?
21250,Theoretical_coupling_constant_list,ID,C,Theoretical coupling constant list ID
21260,Theoretical_coupling_constant_list,Name,?,?
21270,Theoretical_coupling_constant_list,Data_file_name,?,?
21280,Theoretical_coupling_constant_list,Sample_condition_list_ID,?,?
21290,Theoretical_coupling_constant_list,Sample_condition_list_label,?,?
21300,Theoretical_coupling_constant_list,Spectrometer_frequency_1H,?,?
21310,Theoretical_coupling_constant_list,Details,?,?
21320,Theoretical_coupling_constant_list,Text_data_format,?,?
21330,Theoretical_coupling_constant_list,Text_data,?,?
21340,Theoretical_coupling_constant_experiment,Experiment_ID,?,?
21350,Theoretical_coupling_constant_experiment,Experiment_name,?,?
21360,Theoretical_coupling_constant_experiment,Sample_ID,?,?
21370,Theoretical_coupling_constant_experiment,Sample_label,?,?
21380,Theoretical_coupling_constant_experiment,Sample_state,?,?
21390,Theoretical_coupling_constant_experiment,Sf_ID,?,?
21400,Theoretical_coupling_constant_experiment,Entry_ID,?,?
21410,Theoretical_coupling_constant_experiment,Theoretical_coupling_constant_list_ID,?,?
21420,Theoretical_coupling_constant_software,Software_ID,?,?
21430,Theoretical_coupling_constant_software,Software_label,C,Software label
21440,Theoretical_coupling_constant_software,Method_ID,?,?
21450,Theoretical_coupling_constant_software,Method_label,?,?
21460,Theoretical_coupling_constant_software,Sf_ID,?,?
21470,Theoretical_coupling_constant_software,Entry_ID,C,Entry ID
21480,Theoretical_coupling_constant_software,Theoretical_coupling_constant_list_ID,?,?
21490,Theoretical_coupling_constant,ID,C,Theoretical coupling constant ID
21500,Theoretical_coupling_constant,Code,C,Coupling consant code (3JHNHA)
21510,Theoretical_coupling_constant,Assembly_atom_ID_1,?,?
21520,Theoretical_coupling_constant,Entity_assembly_ID_1,?,?
21530,Theoretical_coupling_constant,Entity_ID_1,?,?
21540,Theoretical_coupling_constant,Comp_index_ID_1,C,Residue sequence number one
21550,Theoretical_coupling_constant,Seq_ID_1,?,?
21560,Theoretical_coupling_constant,Comp_ID_1,C,Chemical compound one
21570,Theoretical_coupling_constant,Atom_ID_1,C,Atom name one
21580,Theoretical_coupling_constant,Atom_type_1,?,?
21590,Theoretical_coupling_constant,Atom_isotope_number_1,?,?
21600,Theoretical_coupling_constant,Ambiguity_code_1,?,?
21610,Theoretical_coupling_constant,Assembly_atom_ID_2,?,?
21620,Theoretical_coupling_constant,Entity_assembly_ID_2,?,?
21630,Theoretical_coupling_constant,Entity_ID_2,?,?
21640,Theoretical_coupling_constant,Comp_index_ID_2,C,Residue sequence number two
21650,Theoretical_coupling_constant,Seq_ID_2,?,?
21660,Theoretical_coupling_constant,Comp_ID_2,C,Chemical compound two
21670,Theoretical_coupling_constant,Atom_ID_2,C,Atom name two
21680,Theoretical_coupling_constant,Atom_type_2,?,?
21690,Theoretical_coupling_constant,Atom_isotope_number_2,?,?
21700,Theoretical_coupling_constant,Ambiguity_code_2,?,?
21710,Theoretical_coupling_constant,Val,C,Coupling constant value
21720,Theoretical_coupling_constant,Val_min,?,Mininum value
21730,Theoretical_coupling_constant,Val_max,?,Maximum value
21740,Theoretical_coupling_constant,Val_err,C,Coupling constant value error
21750,Theoretical_coupling_constant,Resonance_ID_1,?,?
21760,Theoretical_coupling_constant,Resonance_ID_2,?,?
21770,Theoretical_coupling_constant,Auth_entity_assembly_ID_1,?,?
21780,Theoretical_coupling_constant,Auth_seq_ID_1,?,?
21790,Theoretical_coupling_constant,Auth_comp_ID_1,?,?
21800,Theoretical_coupling_constant,Auth_atom_ID_1,?,?
21810,Theoretical_coupling_constant,Auth_entity_assembly_ID_2,?,?
21820,Theoretical_coupling_constant,Auth_seq_ID_2,?,?
21830,Theoretical_coupling_constant,Auth_comp_ID_2,?,?
21840,Theoretical_coupling_constant,Auth_atom_ID_2,?,?
21850,Theoretical_coupling_constant,Details,?,?
21860,Theoretical_coupling_constant,Sf_ID,?,?
21870,Theoretical_coupling_constant,Entry_ID,C,Entry ID
21880,Theoretical_coupling_constant,Theoretical_coupling_constant_list_ID,?,?
21890,Spectral_peak_list,Sf_category,?,?
21900,Spectral_peak_list,Sf_framecode,?,?
21910,Spectral_peak_list,Entry_ID,C,Entry ID
21920,Spectral_peak_list,Sf_ID,?,?
21930,Spectral_peak_list,ID,C,ID
21940,Spectral_peak_list,Name,?,?
21950,Spectral_peak_list,Data_file_name,?,?
21960,Spectral_peak_list,Sample_ID,?,?
21970,Spectral_peak_list,Sample_label,?,?
21980,Spectral_peak_list,Sample_condition_list_ID,?,?
21990,Spectral_peak_list,Sample_condition_list_label,?,?
22000,Spectral_peak_list,Chem_shift_reference_ID,C,Chemical shift referencing ID
22010,Spectral_peak_list,Chem_shift_reference_label,?,?
22020,Spectral_peak_list,Experiment_ID,C,Experiment ID
22030,Spectral_peak_list,Experiment_name,SFAV-P,Experiment name
22040,Spectral_peak_list,Experiment_class,?,?
22050,Spectral_peak_list,Experiment_type,?,?
22060,Spectral_peak_list,Number_of_spectral_dimensions,?,?
22070,Spectral_peak_list,Chemical_shift_list,?,?
22080,Spectral_peak_list,Assigned_chem_shift_list_ID,?,?
22090,Spectral_peak_list,Assigned_chem_shift_list_label,?,?
22100,Spectral_peak_list,Details,?,?
22110,Spectral_peak_list,Text_data_format,?,?
22120,Spectral_peak_list,Text_data,?,?
22130,Spectral_dim,ID,?,?
22140,Spectral_dim,Axis_code,?,?
22150,Spectral_dim,Spectrometer_frequency,?,?
22160,Spectral_dim,Atom_type,?,?
22170,Spectral_dim,Atom_isotope_number,?,?
22180,Spectral_dim,Spectral_region,?,?
22190,Spectral_dim,Magnetization_linkage_ID,?,?
22200,Spectral_dim,Under_sampling_type,?,?
22210,Spectral_dim,Sweep_width,?,?
22220,Spectral_dim,Sweep_width_units,?,?
22230,Spectral_dim,Value_first_point,?,?
22240,Spectral_dim,Absolute_peak_positions,?,?
22250,Spectral_dim,Acquisition,?,?
22260,Spectral_dim,Center_frequency_offset,?,?
22270,Spectral_dim,Encoding_code,?,?
22280,Spectral_dim,Encoded_reduced_dimension_ID,?,?
22290,Spectral_dim,Sf_ID,?,?
22300,Spectral_dim,Entry_ID,?,?
22310,Spectral_dim,Spectral_peak_list_ID,?,?
22320,Spectral_dim_transfer,Spectral_dim_ID_1,?,?
22330,Spectral_dim_transfer,Spectral_dim_ID_2,?,?
22340,Spectral_dim_transfer,Indirect,?,?
22350,Spectral_dim_transfer,Type,?,?
22360,Spectral_dim_transfer,Sf_ID,?,?
22370,Spectral_dim_transfer,Entry_ID,?,?
22380,Spectral_dim_transfer,Spectral_peak_list_ID,?,?
22390,Spectral_peak_software,Software_ID,?,?
22400,Spectral_peak_software,Software_label,C,Software label
22410,Spectral_peak_software,Method_ID,?,?
22420,Spectral_peak_software,Method_label,?,?
22430,Spectral_peak_software,Sf_ID,?,?
22440,Spectral_peak_software,Entry_ID,C,Entry ID
22450,Spectral_peak_software,Spectral_peak_list_ID,?,?
22460,Peak,Index_ID,?,?
22470,Peak,ID,?,?
22480,Peak,Figure_of_merit,?,?
22490,Peak,Restraint,?,?
22500,Peak,Details,?,?
22510,Peak,Sf_ID,?,?
22520,Peak,Entry_ID,?,?
22530,Peak,Spectral_peak_list_ID,?,?
22540,Peak_general_char,Peak_ID,?,?
22550,Peak_general_char,Intensity_val,?,?
22560,Peak_general_char,Intensity_val_err,?,?
22570,Peak_general_char,Measurement_method,?,?
22580,Peak_general_char,Sf_ID,?,?
22590,Peak_general_char,Entry_ID,?,?
22600,Peak_general_char,Spectral_peak_list_ID,?,?
22610,Peak_char,Peak_ID,?,?
22620,Peak_char,Spectral_dim_ID,?,?
22630,Peak_char,Chem_shift_val,?,?
22640,Peak_char,Chem_shift_val_err,?,?
22650,Peak_char,Line_width_val,?,?
22660,Peak_char,Line_width_val_err,?,?
22670,Peak_char,Phase_val,?,?
22680,Peak_char,Phase_val_err,?,?
22690,Peak_char,Decay_rate_val,?,?
22700,Peak_char,Decay_rate_val_err,?,?
22710,Peak_char,Coupling_pattern,?,?
22720,Peak_char,Bounding_box_upper_val,?,?
22730,Peak_char,Bounding_box_lower_val,?,?
22740,Peak_char,Bounding_box_range_val,?,?
22750,Peak_char,Details,?,?
22760,Peak_char,Derivation_method_ID,?,?
22770,Peak_char,Sf_ID,?,?
22780,Peak_char,Entry_ID,?,?
22790,Peak_char,Spectral_peak_list_ID,?,?
22800,Assigned_peak_chem_shift,Peak_ID,?,?
22810,Assigned_peak_chem_shift,Spectral_dim_ID,?,?
22820,Assigned_peak_chem_shift,Set_ID,?,?
22830,Assigned_peak_chem_shift,Magnetization_linkage_ID,?,?
22840,Assigned_peak_chem_shift,Assembly_atom_ID,?,?
22850,Assigned_peak_chem_shift,Val,?,?
22860,Assigned_peak_chem_shift,Contribution_fractional_val,?,?
22870,Assigned_peak_chem_shift,Figure_of_merit,?,?
22880,Assigned_peak_chem_shift,Assigned_chem_shift_list_ID,?,?
22890,Assigned_peak_chem_shift,Atom_chem_shift_ID,?,?
22900,Assigned_peak_chem_shift,Entity_assembly_ID,?,?
22910,Assigned_peak_chem_shift,Entity_ID,?,?
22920,Assigned_peak_chem_shift,Comp_index_ID,?,?
22930,Assigned_peak_chem_shift,Comp_ID,?,?
22940,Assigned_peak_chem_shift,Atom_ID,?,?
22950,Assigned_peak_chem_shift,Ambiguity_code,?,?
22960,Assigned_peak_chem_shift,Ambiguity_set_ID,?,?
22970,Assigned_peak_chem_shift,Auth_atom_peak_num,?,?
22980,Assigned_peak_chem_shift,Auth_entity_ID,?,?
22990,Assigned_peak_chem_shift,Auth_seq_ID,?,?
23000,Assigned_peak_chem_shift,Auth_comp_ID,?,?
23010,Assigned_peak_chem_shift,Auth_atom_ID,?,?
23020,Assigned_peak_chem_shift,Auth_ambiguity_code,?,?
23030,Assigned_peak_chem_shift,Auth_ambiguity_set_ID,?,?
23040,Assigned_peak_chem_shift,Auth_amb_atom_grp_ID,?,?
23050,Assigned_peak_chem_shift,Resonance_ID,?,?
23060,Assigned_peak_chem_shift,Details,?,?
23070,Assigned_peak_chem_shift,Sf_ID,?,?
23080,Assigned_peak_chem_shift,Entry_ID,?,?
23090,Assigned_peak_chem_shift,Spectral_peak_list_ID,?,?
23100,Peak_row_format,Index_ID,?,?
23110,Peak_row_format,ID,?,?
23120,Peak_row_format,Peak_ID,?,?
23130,Peak_row_format,Volume,?,?
23140,Peak_row_format,Volume_uncertainty,?,?
23150,Peak_row_format,Height,?,?
23160,Peak_row_format,Height_uncertainty,?,?
23170,Peak_row_format,Figure_of_merit,?,?
23180,Peak_row_format,Restraint,?,?
23190,Peak_row_format,Position_1,?,?
23200,Peak_row_format,Position_uncertainty_1,?,?
23210,Peak_row_format,Line_width_1,?,?
23220,Peak_row_format,Line_width_uncertainty_1,?,?
23230,Peak_row_format,Position_2,?,?
23240,Peak_row_format,Position_uncertainty_2,?,?
23250,Peak_row_format,Line_width_2,?,?
23260,Peak_row_format,Line_width_uncertainty_2,?,?
23270,Peak_row_format,Position_3,?,?
23280,Peak_row_format,Position_uncertainty_3,?,?
23290,Peak_row_format,Line_width_3,?,?
23300,Peak_row_format,Line_width_uncertainty_3,?,?
23310,Peak_row_format,Position_4,?,?
23320,Peak_row_format,Position_uncertainty_4,?,?
23330,Peak_row_format,Line_width_4,?,?
23340,Peak_row_format,Line_width_uncertainty_4,?,?
23350,Peak_row_format,Position_5,?,?
23360,Peak_row_format,Position_uncertainty_5,?,?
23370,Peak_row_format,Line_width_5,?,?
23380,Peak_row_format,Line_width_uncertainty_5,?,?
23390,Peak_row_format,Position_6,?,?
23400,Peak_row_format,Position_uncertainty_6,?,?
23410,Peak_row_format,Line_width_6,?,?
23420,Peak_row_format,Line_width_uncertainty_6,?,?
23430,Peak_row_format,Position_7,?,?
23440,Peak_row_format,Position_uncertainty_7,?,?
23450,Peak_row_format,Line_width_7,?,?
23460,Peak_row_format,Line_width_uncertainty_7,?,?
23470,Peak_row_format,Position_8,?,?
23480,Peak_row_format,Position_uncertainty_8,?,?
23490,Peak_row_format,Line_width_8,?,?
23500,Peak_row_format,Line_width_uncertainty_8,?,?
23510,Peak_row_format,Position_9,?,?
23520,Peak_row_format,Position_uncertainty_9,?,?
23530,Peak_row_format,Line_width_9,?,?
23540,Peak_row_format,Line_width_uncertainty_9,?,?
23550,Peak_row_format,Position_10,?,?
23560,Peak_row_format,Position_uncertainty_10,?,?
23570,Peak_row_format,Line_width_10,?,?
23580,Peak_row_format,Line_width_uncertainty_10,?,?
23590,Peak_row_format,Position_11,?,?
23600,Peak_row_format,Position_uncertainty_11,?,?
23610,Peak_row_format,Line_width_11,?,?
23620,Peak_row_format,Line_width_uncertainty_11,?,?
23630,Peak_row_format,Position_12,?,?
23640,Peak_row_format,Position_uncertainty_12,?,?
23650,Peak_row_format,Line_width_12,?,?
23660,Peak_row_format,Line_width_uncertainty_12,?,?
23670,Peak_row_format,Position_13,?,?
23680,Peak_row_format,Position_uncertainty_13,?,?
23690,Peak_row_format,Line_width_13,?,?
23700,Peak_row_format,Line_width_uncertainty_13,?,?
23710,Peak_row_format,Position_14,?,?
23720,Peak_row_format,Position_uncertainty_14,?,?
23730,Peak_row_format,Line_width_14,?,?
23740,Peak_row_format,Line_width_uncertainty_14,?,?
23750,Peak_row_format,Position_15,?,?
23760,Peak_row_format,Position_uncertainty_15,?,?
23770,Peak_row_format,Line_width_15,?,?
23780,Peak_row_format,Line_width_uncertainty_15,?,?
23790,Peak_row_format,Entity_assembly_ID_1,?,?
23800,Peak_row_format,Entity_ID_1,?,?
23810,Peak_row_format,Comp_index_ID_1,?,?
23820,Peak_row_format,Seq_ID_1,?,?
23830,Peak_row_format,Comp_ID_1,?,?
23840,Peak_row_format,Atom_ID_1,?,?
23850,Peak_row_format,Ambiguity_code_1,?,?
23860,Peak_row_format,Ambiguity_set_ID_1,?,?
23870,Peak_row_format,Entity_assembly_ID_2,?,?
23880,Peak_row_format,Entity_ID_2,?,?
23890,Peak_row_format,Comp_index_ID_2,?,?
23900,Peak_row_format,Seq_ID_2,?,?
23910,Peak_row_format,Comp_ID_2,?,?
23920,Peak_row_format,Atom_ID_2,?,?
23930,Peak_row_format,Ambiguity_code_2,?,?
23940,Peak_row_format,Ambiguity_set_ID_2,?,?
23950,Peak_row_format,Entity_assembly_ID_3,?,?
23960,Peak_row_format,Entity_ID_3,?,?
23970,Peak_row_format,Comp_index_ID_3,?,?
23980,Peak_row_format,Seq_ID_3,?,?
23990,Peak_row_format,Comp_ID_3,?,?
24000,Peak_row_format,Atom_ID_3,?,?
24010,Peak_row_format,Ambiguity_code_3,?,?
24020,Peak_row_format,Ambiguity_set_ID_3,?,?
24030,Peak_row_format,Entity_assembly_ID_4,?,?
24040,Peak_row_format,Entity_ID_4,?,?
24050,Peak_row_format,Comp_index_ID_4,?,?
24060,Peak_row_format,Seq_ID_4,?,?
24070,Peak_row_format,Comp_ID_4,?,?
24080,Peak_row_format,Atom_ID_4,?,?
24090,Peak_row_format,Ambiguity_code_4,?,?
24100,Peak_row_format,Ambiguity_set_ID_4,?,?
24110,Peak_row_format,Entity_assembly_ID_5,?,?
24120,Peak_row_format,Entity_ID_5,?,?
24130,Peak_row_format,Comp_index_ID_5,?,?
24140,Peak_row_format,Seq_ID_5,?,?
24150,Peak_row_format,Comp_ID_5,?,?
24160,Peak_row_format,Atom_ID_5,?,?
24170,Peak_row_format,Ambiguity_code_5,?,?
24180,Peak_row_format,Ambiguity_set_ID_5,?,?
24190,Peak_row_format,Entity_assembly_ID_6,?,?
24200,Peak_row_format,Entity_ID_6,?,?
24210,Peak_row_format,Comp_index_ID_6,?,?
24220,Peak_row_format,Seq_ID_6,?,?
24230,Peak_row_format,Comp_ID_6,?,?
24240,Peak_row_format,Atom_ID_6,?,?
24250,Peak_row_format,Ambiguity_code_6,?,?
24260,Peak_row_format,Ambiguity_set_ID_6,?,?
24270,Peak_row_format,Entity_assembly_ID_7,?,?
24280,Peak_row_format,Entity_ID_7,?,?
24290,Peak_row_format,Comp_index_ID_7,?,?
24300,Peak_row_format,Seq_ID_7,?,?
24310,Peak_row_format,Comp_ID_7,?,?
24320,Peak_row_format,Atom_ID_7,?,?
24330,Peak_row_format,Ambiguity_code_7,?,?
24340,Peak_row_format,Ambiguity_set_ID_7,?,?
24350,Peak_row_format,Entity_assembly_ID_8,?,?
24360,Peak_row_format,Entity_ID_8,?,?
24370,Peak_row_format,Comp_index_ID_8,?,?
24380,Peak_row_format,Seq_ID_8,?,?
24390,Peak_row_format,Comp_ID_8,?,?
24400,Peak_row_format,Atom_ID_8,?,?
24410,Peak_row_format,Ambiguity_code_8,?,?
24420,Peak_row_format,Ambiguity_set_ID_8,?,?
24430,Peak_row_format,Entity_assembly_ID_9,?,?
24440,Peak_row_format,Entity_ID_9,?,?
24450,Peak_row_format,Comp_index_ID_9,?,?
24460,Peak_row_format,Seq_ID_9,?,?
24470,Peak_row_format,Comp_ID_9,?,?
24480,Peak_row_format,Atom_ID_9,?,?
24490,Peak_row_format,Ambiguity_code_9,?,?
24500,Peak_row_format,Ambiguity_set_ID_9,?,?
24510,Peak_row_format,Entity_assembly_ID_10,?,?
24520,Peak_row_format,Entity_ID_10,?,?
24530,Peak_row_format,Comp_index_ID_10,?,?
24540,Peak_row_format,Seq_ID_10,?,?
24550,Peak_row_format,Comp_ID_10,?,?
24560,Peak_row_format,Atom_ID_10,?,?
24570,Peak_row_format,Ambiguity_code_10,?,?
24580,Peak_row_format,Ambiguity_set_ID_10,?,?
24590,Peak_row_format,Entity_assembly_ID_11,?,?
24600,Peak_row_format,Entity_ID_11,?,?
24610,Peak_row_format,Comp_index_ID_11,?,?
24620,Peak_row_format,Seq_ID_11,?,?
24630,Peak_row_format,Comp_ID_11,?,?
24640,Peak_row_format,Atom_ID_11,?,?
24650,Peak_row_format,Ambiguity_code_11,?,?
24660,Peak_row_format,Ambiguity_set_ID_11,?,?
24670,Peak_row_format,Entity_assembly_ID_12,?,?
24680,Peak_row_format,Entity_ID_12,?,?
24690,Peak_row_format,Comp_index_ID_12,?,?
24700,Peak_row_format,Seq_ID_12,?,?
24710,Peak_row_format,Comp_ID_12,?,?
24720,Peak_row_format,Atom_ID_12,?,?
24730,Peak_row_format,Ambiguity_code_12,?,?
24740,Peak_row_format,Ambiguity_set_ID_12,?,?
24750,Peak_row_format,Entity_assembly_ID_13,?,?
24760,Peak_row_format,Entity_ID_13,?,?
24770,Peak_row_format,Comp_index_ID_13,?,?
24780,Peak_row_format,Seq_ID_13,?,?
24790,Peak_row_format,Comp_ID_13,?,?
24800,Peak_row_format,Atom_ID_13,?,?
24810,Peak_row_format,Ambiguity_code_13,?,?
24820,Peak_row_format,Ambiguity_set_ID_13,?,?
24830,Peak_row_format,Entity_assembly_ID_14,?,?
24840,Peak_row_format,Entity_ID_14,?,?
24850,Peak_row_format,Comp_index_ID_14,?,?
24860,Peak_row_format,Seq_ID_14,?,?
24870,Peak_row_format,Comp_ID_14,?,?
24880,Peak_row_format,Atom_ID_14,?,?
24890,Peak_row_format,Ambiguity_code_14,?,?
24900,Peak_row_format,Ambiguity_set_ID_14,?,?
24910,Peak_row_format,Entity_assembly_ID_15,?,?
24920,Peak_row_format,Entity_ID_15,?,?
24930,Peak_row_format,Comp_index_ID_15,?,?
24940,Peak_row_format,Seq_ID_15,?,?
24950,Peak_row_format,Comp_ID_15,?,?
24960,Peak_row_format,Atom_ID_15,?,?
24970,Peak_row_format,Ambiguity_code_15,?,?
24980,Peak_row_format,Ambiguity_set_ID_15,?,?
24990,Peak_row_format,Auth_entity_assembly_ID_1,?,?
25000,Peak_row_format,Auth_entity_ID_1,?,?
25010,Peak_row_format,Auth_asym_ID_1,?,?
25020,Peak_row_format,Auth_seq_ID_1,?,?
25030,Peak_row_format,Auth_comp_ID_1,?,?
25040,Peak_row_format,Auth_atom_ID_1,?,?
25050,Peak_row_format,Auth_ambiguity_code_1,?,?
25060,Peak_row_format,Auth_ambiguity_set_ID_1,?,?
25070,Peak_row_format,Auth_entity_assembly_ID_2,?,?
25080,Peak_row_format,Auth_entity_ID_2,?,?
25090,Peak_row_format,Auth_asym_ID_2,?,?
25100,Peak_row_format,Auth_seq_ID_2,?,?
25110,Peak_row_format,Auth_comp_ID_2,?,?
25120,Peak_row_format,Auth_atom_ID_2,?,?
25130,Peak_row_format,Auth_ambiguity_code_2,?,?
25140,Peak_row_format,Auth_ambiguity_set_ID_2,?,?
25150,Peak_row_format,Auth_entity_assembly_ID_3,?,?
25160,Peak_row_format,Auth_entity_ID_3,?,?
25170,Peak_row_format,Auth_asym_ID_3,?,?
25180,Peak_row_format,Auth_seq_ID_3,?,?
25190,Peak_row_format,Auth_comp_ID_3,?,?
25200,Peak_row_format,Auth_atom_ID_3,?,?
25210,Peak_row_format,Auth_ambiguity_code_3,?,?
25220,Peak_row_format,Auth_ambiguity_set_ID_3,?,?
25230,Peak_row_format,Auth_entity_assembly_ID_4,?,?
25240,Peak_row_format,Auth_entity_ID_4,?,?
25250,Peak_row_format,Auth_asym_ID_4,?,?
25260,Peak_row_format,Auth_seq_ID_4,?,?
25270,Peak_row_format,Auth_comp_ID_4,?,?
25280,Peak_row_format,Auth_atom_ID_4,?,?
25290,Peak_row_format,Auth_ambiguity_code_4,?,?
25300,Peak_row_format,Auth_ambiguity_set_ID_4,?,?
25310,Peak_row_format,Auth_entity_assembly_ID_5,?,?
25320,Peak_row_format,Auth_entity_ID_5,?,?
