Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
4600,assembly,3,assembly_supercategory,70,Entity deleted atom,_Entity_deleted_atom.Seq_ID,N,?,INTEGER,?,N,?,?,Entity_poly_seq,Num,Y,70,?,N,N,N,?,Entity_deleted_atom,Seq_ID,int,Pointer to '_Entity_poly_seq.Num'.,?
4610,assembly,3,assembly_supercategory,70,Entity deleted atom,_Entity_deleted_atom.Atom_ID,N,?,CHAR(12),?,N,?,?,Chem_comp_atom,Atom_ID,Y,80,?,N,N,N,?,Entity_deleted_atom,Atom_ID,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
4620,assembly,3,assembly_supercategory,70,Entity deleted atom,_Entity_deleted_atom.Auth_entity_assembly_ID,N,?,CHAR(12),?,N,?,?,?,?,Y,90,?,N,N,N,?,Entity_deleted_atom,Auth_entity_assembly_ID,code,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Entity_assembly_ID.,?
4630,assembly,3,assembly_supercategory,70,Entity deleted atom,_Entity_deleted_atom.Auth_seq_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,100,?,N,N,N,?,Entity_deleted_atom,Auth_seq_ID,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
4640,assembly,3,assembly_supercategory,70,Entity deleted atom,_Entity_deleted_atom.Auth_comp_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,110,?,N,N,N,?,Entity_deleted_atom,Auth_comp_ID,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
4650,assembly,3,assembly_supercategory,70,Entity deleted atom,_Entity_deleted_atom.Auth_atom_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,120,?,N,N,N,?,Entity_deleted_atom,Auth_atom_ID,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
4660,assembly,3,assembly_supercategory,70,Entity deleted atom,_Entity_deleted_atom.Sf_ID,N,?,INTEGER,?,N,?,?,Assembly,Sf_ID,Y,130,?,N,N,N,?,Entity_deleted_atom,Sf_ID,int,Pointer to '_Assembly.Sf_ID',?
4670,assembly,3,assembly_supercategory,70,Entity deleted atom,_Entity_deleted_atom.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Assembly,Entry_ID,Y,140,?,N,N,N,?,Entity_deleted_atom,Entry_ID,code,Pointer to '_Entry.ID',?
4680,assembly,3,assembly_supercategory,70,Entity deleted atom,_Entity_deleted_atom.Assembly_ID,N,?,INTEGER,NOT NULL,N,?,Y,Assembly,ID,Y,150,?,N,N,N,?,Entity_deleted_atom,Assembly_ID,int,Pointer to '_Assembly.ID',?
4690,assembly,3,assembly_supercategory,70,Structure asymmetry,_Struct_asym.ID,N,?,CHAR(12),NOT NULL,N,Y,Y,?,?,Y,10,1,N,N,N,?,Struct_asym,ID,code,The value of '_Struct_asym.ID' must uniquely identify a record in the STRUCT_ASYM list. Note that this item need not be a number; it can be any unique identifier.,?
4700,assembly,3,assembly_supercategory,70,Structure asymmetry,_Struct_asym.Entity_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity,ID,Y,20,1,N,N,N,?,Struct_asym,Entity_ID,int,Pointer to '_Entity.ID',?
4710,assembly,3,assembly_supercategory,70,Structure asymmetry,_Struct_asym.PDBX_blank_PDB_chainid_flag,N,?,BOOLEAN,?,N,?,?,?,?,Y,30,no,N,N,N,?,Struct_asym,PDBX_blank_PDB_chainid_flag,yes_no,A flag indicating that this entity was originally labeled with a blank PDB chain id.,?
4720,assembly,3,assembly_supercategory,70,Structure asymmetry,_Struct_asym.PDBX_modified,N,?,BOOLEAN,?,N,?,?,?,?,Y,40,yes,N,N,N,?,Struct_asym,PDBX_modified,yes_no,This data item indicates whether the structural elements are modified.,?
4730,assembly,3,assembly_supercategory,70,Structure asymmetry,_Struct_asym.Details,N,?,TEXT,?,N,?,?,?,?,Y,50,?,N,N,N,?,Struct_asym,Details,text,A description of special aspects of this portion of the contents of the asymmetric unit.,?
4740,assembly,3,assembly_supercategory,70,Structure asymmetry,_Struct_asym.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Assembly,Sf_ID,Y,60,1,N,N,N,?,Struct_asym,Sf_ID,int,Pointer to '_Assembly.Sf_ID',?
4750,assembly,3,assembly_supercategory,70,Structure asymmetry,_Struct_asym.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Assembly,Entry_ID,Y,70,1,N,N,N,?,Struct_asym,Entry_ID,code,Pointer to '_Entry.ID',?
4760,assembly,3,assembly_supercategory,70,Structure asymmetry,_Struct_asym.Assembly_ID,N,?,INTEGER,NOT NULL,N,?,Y,Assembly,ID,Y,80,1,N,N,N,?,Struct_asym,Assembly_ID,int,Pointer to '_Assembly.ID',?
4770,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Author_supplied,N,?,BOOLEAN,NOT NULL,N,?,?,?,?,Y,10,yes,N,N,N,yes,Assembly_db_link,Author_supplied,yes_no,Flag indicating if the database accession number was supplied by the author .,?
4780,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Database_code,Y,N,VARCHAR(127),NOT NULL,N,?,Y,?,?,Y,20,PDB,N,N,N,PDB,Assembly_db_link,Database_code,line,Abbreviation for the database,?
4790,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Accession_code,N,?,VARCHAR(31),NOT NULL,N,?,Y,?,?,Y,30,1brv,N,N,N,?,Assembly_db_link,Accession_code,code,Accession code for the entry in the database.,?
4800,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Entry_mol_code,N,?,VARCHAR(127),?,N,?,?,?,?,Y,40,?,N,N,N,?,Assembly_db_link,Entry_mol_code,line,Code given to the molecule by the database where the entry is located.,?
4810,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Entry_mol_name,N,?,VARCHAR(127),?,N,?,?,?,?,Y,50,?,N,N,N,?,Assembly_db_link,Entry_mol_name,line,Name of the molecular assembly in the database entry.,?
4820,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Entry_experimental_method,Y,N,VARCHAR(127),?,N,?,?,?,?,Y,60,X-ray,N,N,N,?,Assembly_db_link,Entry_experimental_method,line,Experimental method used to generate the data in the database entry.,?
4830,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Entry_structure_resolution,N,?,FLOAT,?,N,?,?,?,?,Y,70,1.3,N,N,N,?,Assembly_db_link,Entry_structure_resolution,float,The resolution of the data in a structure entry.,?
4840,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Entry_relation_type,N,?,VARCHAR(127),?,N,?,?,?,?,Y,80,Structure for the free repressor that is bound to DNA in this study.,N,N,N,?,Assembly_db_link,Entry_relation_type,line,Relationship between the database entry and this BMRB entry.,?
4850,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Entry_details,N,?,TEXT,?,N,?,?,?,?,Y,90,?,N,N,N,?,Assembly_db_link,Entry_details,text,Any text information relevant to the database entry.,?
4860,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Assembly,Sf_ID,Y,100,?,N,N,N,?,Assembly_db_link,Sf_ID,int,Pointer to '_Assembly.Sf_ID',?
4870,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Assembly,Entry_ID,Y,110,?,N,N,N,?,Assembly_db_link,Entry_ID,code,Pointer to '_Entry.ID',?
4880,assembly,3,assembly_supercategory,70,Links to structure$ function$ or other databases for the molecular assembly,_Assembly_db_link.Assembly_ID,N,?,INTEGER,NOT NULL,N,?,Y,Assembly,ID,Y,120,?,N,N,N,?,Assembly_db_link,Assembly_ID,int,Pointer to '_Assembly.ID',?
4890,assembly,3,assembly_supercategory,70,Molecular assembly synonyms,_Assembly_common_name.Name,N,?,VARCHAR(127),NOT NULL,N,?,Y,?,?,Y,10,p53,N,N,N,?,Assembly_common_name,Name,line,Synonyms commonly used to name the molecular assembly.,?
4900,assembly,3,assembly_supercategory,70,Molecular assembly synonyms,_Assembly_common_name.Type,H,?,VARCHAR(127),NOT NULL,N,?,Y,?,?,Y,20,abbreviation,N,N,N,?,Assembly_common_name,Type,line,Common names may have different types (full names$ abbreviations$ etc.),?
4910,assembly,3,assembly_supercategory,70,Molecular assembly synonyms,_Assembly_common_name.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Assembly,Sf_ID,Y,30,?,N,N,N,?,Assembly_common_name,Sf_ID,int,Pointer to '_Assembly.Sf_ID',?
4920,assembly,3,assembly_supercategory,70,Molecular assembly synonyms,_Assembly_common_name.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Assembly,Entry_ID,Y,40,?,N,N,N,?,Assembly_common_name,Entry_ID,code,Pointer to '_Entry.ID',?
4930,assembly,3,assembly_supercategory,70,Molecular assembly synonyms,_Assembly_common_name.Assembly_ID,N,?,INTEGER,NOT NULL,N,?,Y,Assembly,ID,Y,50,?,N,N,N,?,Assembly_common_name,Assembly_ID,int,Pointer to '_Assembly.ID',?
4940,assembly,3,assembly_supercategory,70,Molecular assembly systematic name(s),_Assembly_systematic_name.Name,N,?,VARCHAR(127),NOT NULL,N,?,?,?,?,Y,10,?,N,N,N,?,Assembly_systematic_name,Name,line,Name for the molecular assembly that has been assigned by an organization or derived using rules defined by an organization recognized by the scientific community.,?
4950,assembly,3,assembly_supercategory,70,Molecular assembly systematic name(s),_Assembly_systematic_name.Naming_system,Y,N,VARCHAR(127),NOT NULL,N,?,Y,?,?,Y,20,CAS,N,N,N,?,Assembly_systematic_name,Naming_system,line,A recognized or common systematic method used to name molecules and molecular systems.,?
4960,assembly,3,assembly_supercategory,70,Molecular assembly systematic name(s),_Assembly_systematic_name.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Assembly,Sf_ID,Y,30,?,N,N,N,?,Assembly_systematic_name,Sf_ID,int,Pointer to '_Assembly.Sf_ID',?
4970,assembly,3,assembly_supercategory,70,Molecular assembly systematic name(s),_Assembly_systematic_name.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Assembly,Entry_ID,Y,40,?,N,N,N,?,Assembly_systematic_name,Entry_ID,code,Pointer to '_Entry.ID',?
4980,assembly,3,assembly_supercategory,70,Molecular assembly systematic name(s),_Assembly_systematic_name.Assembly_ID,N,?,INTEGER,NOT NULL,N,?,Y,Assembly,ID,Y,50,?,N,N,N,?,Assembly_systematic_name,Assembly_ID,int,Pointer to '_Assembly.ID',?
4990,assembly,3,assembly_supercategory,70,Molecular assembly component interaction descriptions,_Assembly_interaction.ID,N,?,INTEGER,NOT NULL,Y,?,Y,?,?,Y,10,1,N,N,N,?,Assembly_interaction,ID,int,Unique identifier for the interaction between two components of the assembly.,?
5000,assembly,3,assembly_supercategory,70,Molecular assembly component interaction descriptions,_Assembly_interaction.Entity_assembly_ID_1,N,?,INTEGER,NOT NULL,N,?,?,Entity_assembly,ID,Y,20,1,N,N,N,?,Assembly_interaction,Entity_assembly_ID_1,int,Identifier for the first component of the assembly that is involved interaction.  Pointer to '_Entity_assembly.ID',?
5010,assembly,3,assembly_supercategory,70,Molecular assembly component interaction descriptions,_Assembly_interaction.Entity_assembly_ID_2,N,?,INTEGER,NOT NULL,N,?,?,Entity_assembly,ID,Y,30,2,N,N,N,?,Assembly_interaction,Entity_assembly_ID_2,int,Identifier for the second component of the assembly involved in the interaction.  Pointer to '_Entity_assembly.ID',?
5020,assembly,3,assembly_supercategory,70,Molecular assembly component interaction descriptions,_Assembly_interaction.Mol_interaction_type,Y,N,VARCHAR(127),NOT NULL,N,?,?,?,?,Y,40,protein-protein,N,N,N,?,Assembly_interaction,Mol_interaction_type,line,The kind of interaction two components of the molecular assembly are undergoing in the sample.,?
5030,assembly,3,assembly_supercategory,70,Molecular assembly component interaction descriptions,_Assembly_interaction.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Assembly,Sf_ID,Y,50,?,N,N,N,?,Assembly_interaction,Sf_ID,int,Pointer to '_Assembly.Sf_ID',?
5040,assembly,3,assembly_supercategory,70,Molecular assembly component interaction descriptions,_Assembly_interaction.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Assembly,Entry_ID,Y,60,?,N,N,N,?,Assembly_interaction,Entry_ID,code,Pointer to '_Entry.ID',?
5050,assembly,3,assembly_supercategory,70,Molecular assembly component interaction descriptions,_Assembly_interaction.Assembly_ID,N,?,INTEGER,NOT NULL,N,?,Y,Assembly,ID,Y,70,1,N,N,N,?,Assembly_interaction,Assembly_ID,int,Pointer to '_Assembly.ID',?
5060,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Assembly_chem_comp_ID,N,?,CHAR(12),?,N,?,?,?,?,Y,10,?,N,N,N,?,Chem_comp_assembly,Assembly_chem_comp_ID,code,A sequence number from a sequence numbering scheme employed because of a requirement of a software applications.,?
5070,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Entity_assembly_ID,N,?,INTEGER,NOT NULL,N,?,Y,Entity_assembly,ID,Y,20,?,N,N,N,?,Chem_comp_assembly,Entity_assembly_ID,int,Pointer to '_Entity_assembly.ID',?
5080,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Entity_ID,N,?,INTEGER,?,N,?,?,Entity,ID,Y,30,?,N,N,N,?,Chem_comp_assembly,Entity_ID,int,Pointer to '_Entity.ID',?
5090,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Comp_index_ID,N,?,INTEGER,NOT NULL,N,?,Y,Entity_comp_index,ID,Y,40,?,N,N,N,?,Chem_comp_assembly,Comp_index_ID,int,Pointer to '_Entity_comp_index.ID',?
5100,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Comp_ID,N,?,CHAR(12),?,N,?,?,Chem_comp,ID,Y,50,?,N,N,N,?,Chem_comp_assembly,Comp_ID,code,Pointer to '_Chem_comp.ID',?
5110,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Seq_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_poly_seq,Num,Y,60,?,N,N,N,?,Chem_comp_assembly,Seq_ID,int,Pointer to '_Entity_poly_seq.Num',?
5120,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Auth_entity_assembly_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,70,?,N,N,N,?,Chem_comp_assembly,Auth_entity_assembly_ID,code,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Entity_assembly_ID.,?
5130,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Auth_asym_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,80,?,N,N,N,?,Chem_comp_assembly,Auth_asym_ID,code,An alternative identifier for _atom_site.label_asym_ID that may be provided by an author in order to match the identification used in the publication that describes the structure.,?
5140,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Auth_seq_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,90,?,N,N,N,?,Chem_comp_assembly,Auth_seq_ID,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
5150,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Auth_comp_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,100,?,N,N,N,?,Chem_comp_assembly,Auth_comp_ID,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
5160,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Auth_variant_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,110,?,N,N,N,?,Chem_comp_assembly,Auth_variant_ID,code,An alternative identifier that describes a variant of the chemical component.,?
5170,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Sequence_linking,N,?,VARCHAR(31),?,N,?,?,?,?,Y,120,?,N,N,N,?,Chem_comp_assembly,Sequence_linking,code,A code to describe sequential linking status of the chemical component (residue) in the molecular assembly.,?
5180,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Cis_residue,N,?,BOOLEAN,?,N,?,?,?,?,Y,130,?,N,N,N,?,Chem_comp_assembly,Cis_residue,yes_no,A flag indicating if the residue has a cis peptide bond conformation.,?
5190,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.NEF_index,N,?,INTEGER,?,N,?,?,?,?,Y,140,?,N,N,N,?,Chem_comp_assembly,NEF_index,int,A value imported from NEF files. A row number from the polymer sequence table in a NEF file.,?
5200,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Assembly,Sf_ID,Y,150,?,N,N,N,?,Chem_comp_assembly,Sf_ID,int,Pointer to '_Assembly.Sf_ID',?
5210,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Assembly,Entry_ID,Y,160,?,N,N,N,?,Chem_comp_assembly,Entry_ID,code,Pointer to '_Entry.ID',?
5220,assembly,3,assembly_supercategory,70,Chem comp assembly,_Chem_comp_assembly.Assembly_ID,N,?,INTEGER,NOT NULL,N,?,Y,Assembly,ID,Y,170,?,N,N,N,?,Chem_comp_assembly,Assembly_ID,int,Pointer to '_Assembly.ID',?
5230,assembly,3,assembly_supercategory,70,Polymer seq scheme,_PDBX_poly_seq_scheme.Entity_assembly_ID,N,?,INTEGER,NOT NULL,N,?,Y,Entity_assembly,ID,Y,10,?,N,N,N,?,PDBX_poly_seq_scheme,Entity_assembly_ID,int,Pointer to '_Entity_assembly.ID',?
5240,assembly,3,assembly_supercategory,70,Polymer seq scheme,_PDBX_poly_seq_scheme.Entity_ID,N,?,INTEGER,?,N,?,?,Entity,ID,Y,20,?,N,N,N,?,PDBX_poly_seq_scheme,Entity_ID,int,Pointer to '_Entity.ID',?
5250,assembly,3,assembly_supercategory,70,Polymer seq scheme,_PDBX_poly_seq_scheme.Comp_index_ID,N,?,INTEGER,NOT NULL,N,?,Y,Entity_comp_index,ID,Y,30,?,N,N,N,?,PDBX_poly_seq_scheme,Comp_index_ID,int,Pointer to '_Entity_comp_index.ID',?
5260,assembly,3,assembly_supercategory,70,Polymer seq scheme,_PDBX_poly_seq_scheme.Comp_ID,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp,ID,Y,40,?,N,N,N,?,PDBX_poly_seq_scheme,Comp_ID,code,Pointer to '_Chem_comp.ID',?
